,campeonato,id_,status_long,status_short,referee,date,round_,home_team_id,home_team_nome,home_team_logo,home_team_goals,away_team_id,away_team_nome,away_team_logo,away_team_goals
47,Paulista,814381,Match Finished,FT,Fabiano Monteiro dos Santos,2022-02-13 23:30:00+00:00,Regular Season - 6,7865,São Bernardo,https://media.api-sports.io/football/teams/7865.png,1.0,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,0.0
48,Paulista,814382,Match Finished,FT,Vinicius Furlan,2022-02-15 22:00:00+00:00,Regular Season - 7,10003,Santo André,https://media.api-sports.io/football/teams/10003.png,0.0,7834,Novorizontino,https://media.api-sports.io/football/teams/7834.png,0.0
49,Paulista,814383,Match Finished,FT,Raphael Claus,2022-02-16 22:00:00+00:00,Regular Season - 7,7826,Ferroviária,https://media.api-sports.io/football/teams/7826.png,0.0,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,2.0
50,Paulista,814384,Match Finished,FT,Salim Fende Chavez,2022-02-16 22:00:00+00:00,Regular Season - 7,7779,Ituano,https://media.api-sports.io/football/teams/7779.png,3.0,138,Guarani Campinas,https://media.api-sports.io/football/teams/138.png,0.0
51,Paulista,814385,Match Finished,FT,Thiago Luis Scarascati,2022-02-17 22:00:00+00:00,Regular Season - 7,7848,Mirassol,https://media.api-sports.io/football/teams/7848.png,3.0,128,Santos,https://media.api-sports.io/football/teams/128.png,2.0
52,Paulista,814386,Match Finished,FT,Luiz Flavio De Oliveira,2022-02-16 22:00:00+00:00,Regular Season - 7,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,0.0,2618,Botafogo SP,https://media.api-sports.io/football/teams/2618.png,1.0
53,Paulista,814387,Match Finished,FT,Douglas Marques das Flores,2022-02-17 22:00:00+00:00,Regular Season - 7,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,2.0,10018,Água Santa,https://media.api-sports.io/football/teams/10018.png,0.0
54,Paulista,814388,Match Finished,FT,Thiago Lourenço De Mattos,2022-02-17 00:30:00+00:00,Regular Season - 7,131,Corinthians,https://media.api-sports.io/football/teams/131.png,3.0,7865,São Bernardo,https://media.api-sports.io/football/teams/7865.png,0.0
55,Paulista,814389,Match Finished,FT,Vinicius Gonçalves Dias Araujo,2022-02-18 00:30:00+00:00,Regular Season - 7,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,0.0,1201,Inter De Limeira,https://media.api-sports.io/football/teams/1201.png,0.0
56,Paulista,814390,Match Finished,FT,Salim Fende Chavez,2022-02-20 23:30:00+00:00,Regular Season - 8,1201,Inter De Limeira,https://media.api-sports.io/football/teams/1201.png,1.0,7826,Ferroviária,https://media.api-sports.io/football/teams/7826.png,2.0
57,Paulista,814391,Match Finished,FT,Douglas Marques das Flores,2022-02-19 21:30:00+00:00,Regular Season - 8,2618,Botafogo SP,https://media.api-sports.io/football/teams/2618.png,1.0,131,Corinthians,https://media.api-sports.io/football/teams/131.png,1.0
58,Paulista,814392,Match Finished,FT,Thiago Duarte Peixoto,2022-02-20 14:00:00+00:00,Regular Season - 8,10018,Água Santa,https://media.api-sports.io/football/teams/10018.png,1.0,7848,Mirassol,https://media.api-sports.io/football/teams/7848.png,2.0
59,Paulista,814393,Match Finished,FT,Luiz Flavio De Oliveira,2022-02-20 23:30:00+00:00,Regular Season - 8,7834,Novorizontino,https://media.api-sports.io/football/teams/7834.png,0.0,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,3.0
60,Paulista,814394,Match Finished,FT,Vinicius Gonçalves Dias Araujo,2022-02-19 23:30:00+00:00,Regular Season - 8,138,Guarani Campinas,https://media.api-sports.io/football/teams/138.png,3.0,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,0.0
61,Paulista,814395,Match Finished,FT,Thiago Lourenço De Mattos,2022-02-19 19:00:00+00:00,Regular Season - 8,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,1.0,10003,Santo André,https://media.api-sports.io/football/teams/10003.png,0.0
62,Paulista,814396,Match Finished,FT,Edina Alves Batista,2022-02-20 21:30:00+00:00,Regular Season - 8,128,Santos,https://media.api-sports.io/football/teams/128.png,0.0,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,3.0
63,Paulista,814397,Match Finished,FT,Ilbert Estevam Da Silva,2022-02-19 23:30:00+00:00,Regular Season - 8,7865,São Bernardo,https://media.api-sports.io/football/teams/7865.png,1.0,7779,Ituano,https://media.api-sports.io/football/teams/7779.png,0.0
64,Paulista,814398,Match Finished,FT,Vinicius Furlan,2022-02-27 19:00:00+00:00,Regular Season - 9,1201,Inter De Limeira,https://media.api-sports.io/football/teams/1201.png,0.0,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,0.0
65,Paulista,814399,Match Finished,FT,Pablo Rodrigo Soares de Oliveira,2022-02-27 23:30:00+00:00,Regular Season - 9,2618,Botafogo SP,https://media.api-sports.io/football/teams/2618.png,1.0,7865,São Bernardo,https://media.api-sports.io/football/teams/7865.png,0.0
66,Paulista,814400,Match Finished,FT,Luiz Flavio De Oliveira,2022-02-28 18:00:00+00:00,Regular Season - 9,10018,Água Santa,https://media.api-sports.io/football/teams/10018.png,1.0,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,2.0
67,Paulista,814401,Match Finished,FT,Ilbert Estevam Da Silva,2022-02-26 23:30:00+00:00,Regular Season - 9,138,Guarani Campinas,https://media.api-sports.io/football/teams/138.png,2.0,10003,Santo André,https://media.api-sports.io/football/teams/10003.png,3.0
68,Paulista,814402,Match Finished,FT,Matheus Delgado Candançan,2022-02-26 23:30:00+00:00,Regular Season - 9,7779,Ituano,https://media.api-sports.io/football/teams/7779.png,3.0,7826,Ferroviária,https://media.api-sports.io/football/teams/7826.png,1.0
69,Paulista,814403,Match Finished,FT,Douglas Marques das Flores,2022-02-26 21:30:00+00:00,Regular Season - 9,7848,Mirassol,https://media.api-sports.io/football/teams/7848.png,1.0,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,1.0
70,Paulista,814404,Match Finished,FT,Thiago Luis Scarascati,2022-02-27 14:00:00+00:00,Regular Season - 9,131,Corinthians,https://media.api-sports.io/football/teams/131.png,1.0,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,0.0
71,Paulista,814405,Match Finished,FT,Flavio Rodrigues De Souza,2022-02-27 21:30:00+00:00,Regular Season - 9,128,Santos,https://media.api-sports.io/football/teams/128.png,2.0,7834,Novorizontino,https://media.api-sports.io/football/teams/7834.png,2.0
72,Paulista,814406,Match Finished,FT,Douglas Marques das Flores,2022-03-05 23:30:00+00:00,Regular Season - 10,10003,Santo André,https://media.api-sports.io/football/teams/10003.png,0.0,7779,Ituano,https://media.api-sports.io/football/teams/7779.png,0.0
73,Paulista,814407,Time to be defined,TBD,Luiz Flavio De Oliveira,2022-03-16 21:30:00+00:00,Regular Season - 10,7826,Ferroviária,https://media.api-sports.io/football/teams/7826.png,,128,Santos,https://media.api-sports.io/football/teams/128.png,
74,Paulista,814408,Match Finished,FT,Vinicius Gonçalves Dias Araujo,2022-03-06 21:30:00+00:00,Regular Season - 10,7834,Novorizontino,https://media.api-sports.io/football/teams/7834.png,1.0,1201,Inter De Limeira,https://media.api-sports.io/football/teams/1201.png,2.0
75,Paulista,814409,Match Finished,FT,Fabiano Monteiro dos Santos,2022-03-06 19:00:00+00:00,Regular Season - 10,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,2.0,138,Guarani Campinas,https://media.api-sports.io/football/teams/138.png,0.0
76,Paulista,814410,Match Finished,FT,Vinicius Furlan,2022-03-05 23:30:00+00:00,Regular Season - 10,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,0.0,10018,Água Santa,https://media.api-sports.io/football/teams/10018.png,1.0
77,Paulista,814411,Match Finished,FT,Adriano de Assis Miranda,2022-03-06 23:30:00+00:00,Regular Season - 10,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,2.0,2618,Botafogo SP,https://media.api-sports.io/football/teams/2618.png,0.0
78,Paulista,814412,Match Finished,FT,Salim Fende Chavez,2022-03-06 21:30:00+00:00,Regular Season - 10,7865,São Bernardo,https://media.api-sports.io/football/teams/7865.png,1.0,7848,Mirassol,https://media.api-sports.io/football/teams/7848.png,1.0
79,Paulista,814413,Match Finished,FT,Flavio Rodrigues De Souza,2022-03-05 19:00:00+00:00,Regular Season - 10,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,1.0,131,Corinthians,https://media.api-sports.io/football/teams/131.png,0.0
80,Paulista,814414,Not Started,NS,,2022-03-12 23:30:00+00:00,Regular Season - 11,1201,Inter De Limeira,https://media.api-sports.io/football/teams/1201.png,,7865,São Bernardo,https://media.api-sports.io/football/teams/7865.png,
81,Paulista,814415,Not Started,NS,,2022-03-13 23:30:00+00:00,Regular Season - 11,2618,Botafogo SP,https://media.api-sports.io/football/teams/2618.png,,7834,Novorizontino,https://media.api-sports.io/football/teams/7834.png,
82,Paulista,814416,Not Started,NS,,2022-03-12 18:00:00+00:00,Regular Season - 11,10018,Água Santa,https://media.api-sports.io/football/teams/10018.png,,10003,Santo André,https://media.api-sports.io/football/teams/10003.png,
83,Paulista,814417,Not Started,NS,,2022-03-12 19:00:00+00:00,Regular Season - 11,138,Guarani Campinas,https://media.api-sports.io/football/teams/138.png,,7826,Ferroviária,https://media.api-sports.io/football/teams/7826.png,
84,Paulista,814418,Not Started,NS,,2022-03-13 23:30:00+00:00,Regular Season - 11,7779,Ituano,https://media.api-sports.io/football/teams/7779.png,,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,
85,Paulista,814419,Not Started,NS,,2022-03-13 19:00:00+00:00,Regular Season - 11,7848,Mirassol,https://media.api-sports.io/football/teams/7848.png,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,
86,Paulista,814420,Not Started,NS,,2022-03-13 21:30:00+00:00,Regular Season - 11,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,128,Santos,https://media.api-sports.io/football/teams/128.png,
87,Paulista,814421,Not Started,NS,,2022-03-12 21:30:00+00:00,Regular Season - 11,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,
88,Paulista,814422,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,10003,Santo André,https://media.api-sports.io/football/teams/10003.png,,1201,Inter De Limeira,https://media.api-sports.io/football/teams/1201.png,
89,Paulista,814423,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,7826,Ferroviária,https://media.api-sports.io/football/teams/7826.png,,7848,Mirassol,https://media.api-sports.io/football/teams/7848.png,
90,Paulista,814424,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,7834,Novorizontino,https://media.api-sports.io/football/teams/7834.png,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,
91,Paulista,814425,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,,7779,Ituano,https://media.api-sports.io/football/teams/7779.png,
92,Paulista,814426,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,
93,Paulista,814427,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,128,Santos,https://media.api-sports.io/football/teams/128.png,,10018,Água Santa,https://media.api-sports.io/football/teams/10018.png,
94,Paulista,814428,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,7865,São Bernardo,https://media.api-sports.io/football/teams/7865.png,,138,Guarani Campinas,https://media.api-sports.io/football/teams/138.png,
95,Paulista,814429,Not Started,NS,,2022-03-20 19:00:00+00:00,Regular Season - 12,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,2618,Botafogo SP,https://media.api-sports.io/football/teams/2618.png,
