,campeonato,id_,status_long,status_short,referee,date,round_,home_team_id,home_team_nome,home_team_logo,home_team_goals,away_team_id,away_team_nome,away_team_logo,away_team_goals
175,Italy,731759,Match Finished,FT,"Davide Massa, Italy",2021-12-19 19:45:00+00:00,Regular Season - 18,489,AC Milan,https://media.api-sports.io/football/teams/489.png,0.0,492,Napoli,https://media.api-sports.io/football/teams/492.png,1.0
176,Italy,731760,Match Finished,FT,"Maurizio Mariani, Italy",2021-12-17 19:45:00+00:00,Regular Season - 18,514,Salernitana,https://media.api-sports.io/football/teams/514.png,0.0,505,Inter,https://media.api-sports.io/football/teams/505.png,5.0
177,Italy,731761,Match Finished,FT,"Rosario Abisso, Italy",2021-12-19 17:00:00+00:00,Regular Season - 18,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,1.0,517,Venezia,https://media.api-sports.io/football/teams/517.png,1.0
178,Italy,731762,Match Finished,FT,"Lorenzo Maggioni, Italy",2021-12-19 14:00:00+00:00,Regular Season - 18,515,Spezia,https://media.api-sports.io/football/teams/515.png,1.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,1.0
179,Italy,731763,Match Finished,FT,"Michael Fabbri, Italy",2021-12-19 17:00:00+00:00,Regular Season - 18,503,Torino,https://media.api-sports.io/football/teams/503.png,1.0,504,Verona,https://media.api-sports.io/football/teams/504.png,0.0
180,Italy,731764,Match Finished,FT,"Marco Di Bello, Italy",2021-12-22 19:45:00+00:00,Regular Season - 19,511,Empoli,https://media.api-sports.io/football/teams/511.png,2.0,489,AC Milan,https://media.api-sports.io/football/teams/489.png,4.0
181,Italy,731765,Match Finished,FT,"Paolo Valeri, Italy",2021-12-21 19:45:00+00:00,Regular Season - 19,495,Genoa,https://media.api-sports.io/football/teams/495.png,0.0,499,Atalanta,https://media.api-sports.io/football/teams/499.png,0.0
182,Italy,731766,Match Finished,FT,"Daniele Doveri, Italy",2021-12-22 17:30:00+00:00,Regular Season - 19,504,Verona,https://media.api-sports.io/football/teams/504.png,1.0,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,1.0
183,Italy,731767,Match Finished,FT,"Marco Guida, Italy",2021-12-22 17:30:00+00:00,Regular Season - 19,505,Inter,https://media.api-sports.io/football/teams/505.png,1.0,503,Torino,https://media.api-sports.io/football/teams/503.png,0.0
184,Italy,731768,Match Finished,FT,"Federico Dionisi, Italy",2021-12-21 19:45:00+00:00,Regular Season - 19,496,Juventus,https://media.api-sports.io/football/teams/496.png,2.0,490,Cagliari,https://media.api-sports.io/football/teams/490.png,0.0
185,Italy,731769,Match Finished,FT,"Luca Massimi, Italy",2021-12-22 19:45:00+00:00,Regular Season - 19,492,Napoli,https://media.api-sports.io/football/teams/492.png,0.0,515,Spezia,https://media.api-sports.io/football/teams/515.png,1.0
186,Italy,731770,Match Finished,FT,"Piero Giacomelli, Italy",2021-12-22 17:30:00+00:00,Regular Season - 19,497,AS Roma,https://media.api-sports.io/football/teams/497.png,1.0,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,1.0
187,Italy,731771,Match Finished,FT,"Michael Fabbri, Italy",2021-12-22 15:30:00+00:00,Regular Season - 19,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,0.0,500,Bologna,https://media.api-sports.io/football/teams/500.png,3.0
188,Italy,731772,Match Finished,FT,"Giacomo Camplone, Italy",2021-12-21 17:30:00+00:00,Regular Season - 19,494,Udinese,https://media.api-sports.io/football/teams/494.png,3.0,514,Salernitana,https://media.api-sports.io/football/teams/514.png,0.0
189,Italy,731773,Match Finished,FT,"Fabio Maresca, Italy",2021-12-22 15:30:00+00:00,Regular Season - 19,517,Venezia,https://media.api-sports.io/football/teams/517.png,1.0,487,Lazio,https://media.api-sports.io/football/teams/487.png,3.0
190,Italy,731774,Match Postponed,PST,P. Giacomelli,2022-01-06 15:30:00+00:00,Regular Season - 20,499,Atalanta,https://media.api-sports.io/football/teams/499.png,,503,Torino,https://media.api-sports.io/football/teams/503.png,
191,Italy,731775,Match Postponed,PST,G. Ayroldi,2022-01-06 11:30:00+00:00,Regular Season - 20,500,Bologna,https://media.api-sports.io/football/teams/500.png,,505,Inter,https://media.api-sports.io/football/teams/505.png,
192,Italy,731776,Match Postponed,PST,F. Fourneau,2022-01-06 19:45:00+00:00,Regular Season - 20,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,,494,Udinese,https://media.api-sports.io/football/teams/494.png,
193,Italy,731777,Match Finished,FT,"Simone Sozza, Italy",2022-01-06 19:45:00+00:00,Regular Season - 20,496,Juventus,https://media.api-sports.io/football/teams/496.png,1.0,492,Napoli,https://media.api-sports.io/football/teams/492.png,1.0
194,Italy,731778,Match Finished,FT,"Antonio Giua, Italy",2022-01-06 13:30:00+00:00,Regular Season - 20,487,Lazio,https://media.api-sports.io/football/teams/487.png,3.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,3.0
195,Italy,731779,Match Finished,FT,"Daniele Chiffi, Italy",2022-01-06 17:30:00+00:00,Regular Season - 20,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3.0,497,AS Roma,https://media.api-sports.io/football/teams/497.png,1.0
196,Italy,731780,Match Postponed,PST,J. Sacchi,2022-01-06 17:30:00+00:00,Regular Season - 20,514,Salernitana,https://media.api-sports.io/football/teams/514.png,,517,Venezia,https://media.api-sports.io/football/teams/517.png,
197,Italy,731781,Match Finished,FT,"Giacomo Camplone, Italy",2022-01-06 11:30:00+00:00,Regular Season - 20,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,1.0,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2.0
198,Italy,731782,Match Finished,FT,"Gianluca Manganiello, Italy",2022-01-06 15:30:00+00:00,Regular Season - 20,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,1.0,495,Genoa,https://media.api-sports.io/football/teams/495.png,1.0
199,Italy,731783,Match Finished,FT,"Maurizio Mariani, Italy",2022-01-06 13:30:00+00:00,Regular Season - 20,515,Spezia,https://media.api-sports.io/football/teams/515.png,1.0,504,Verona,https://media.api-sports.io/football/teams/504.png,2.0
200,Italy,731784,Match Finished,FT,"Davide Ghersini, Italy",2022-01-11 19:45:00+00:00,Regular Season - 21,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2.0,500,Bologna,https://media.api-sports.io/football/teams/500.png,1.0
201,Italy,731785,Match Finished,FT,"Manuel Volpi, Italy",2022-01-09 13:30:00+00:00,Regular Season - 21,511,Empoli,https://media.api-sports.io/football/teams/511.png,1.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,5.0
202,Italy,731786,Match Finished,FT,"Marco Guida, Italy",2022-01-09 17:30:00+00:00,Regular Season - 21,495,Genoa,https://media.api-sports.io/football/teams/495.png,0.0,515,Spezia,https://media.api-sports.io/football/teams/515.png,1.0
203,Italy,731787,Match Finished,FT,"Federico Dionisi, Italy",2022-01-09 19:45:00+00:00,Regular Season - 21,504,Verona,https://media.api-sports.io/football/teams/504.png,1.0,514,Salernitana,https://media.api-sports.io/football/teams/514.png,2.0
204,Italy,731788,Match Finished,FT,"Luca J. Pairetto, Italy",2022-01-09 19:45:00+00:00,Regular Season - 21,505,Inter,https://media.api-sports.io/football/teams/505.png,2.0,487,Lazio,https://media.api-sports.io/football/teams/487.png,1.0
205,Italy,731789,Match Finished,FT,"Marco Di Bello, Italy",2022-01-09 15:30:00+00:00,Regular Season - 21,492,Napoli,https://media.api-sports.io/football/teams/492.png,1.0,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,0.0
206,Italy,731790,Match Finished,FT,"Davide Massa, Italy",2022-01-09 17:30:00+00:00,Regular Season - 21,497,AS Roma,https://media.api-sports.io/football/teams/497.png,3.0,496,Juventus,https://media.api-sports.io/football/teams/496.png,4.0
207,Italy,731791,Match Finished,FT,"Livio Marinelli, Italy",2022-01-10 16:00:00+00:00,Regular Season - 21,503,Torino,https://media.api-sports.io/football/teams/503.png,4.0,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,0.0
208,Italy,731792,Match Finished,FT,"Michael Fabbri, Italy",2022-01-09 15:30:00+00:00,Regular Season - 21,494,Udinese,https://media.api-sports.io/football/teams/494.png,2.0,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6.0
209,Italy,731793,Match Finished,FT,"Massimiliano Irrati, Italy",2022-01-09 11:30:00+00:00,Regular Season - 21,517,Venezia,https://media.api-sports.io/football/teams/517.png,0.0,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3.0
210,Italy,731794,Match Finished,FT,"Davide Massa, Italy",2022-01-16 19:45:00+00:00,Regular Season - 22,499,Atalanta,https://media.api-sports.io/football/teams/499.png,0.0,505,Inter,https://media.api-sports.io/football/teams/505.png,0.0
211,Italy,731795,Match Finished,FT,"Livio Marinelli, Italy",2022-01-17 17:30:00+00:00,Regular Season - 22,500,Bologna,https://media.api-sports.io/football/teams/500.png,0.0,492,Napoli,https://media.api-sports.io/football/teams/492.png,2.0
212,Italy,731796,Match Finished,FT,"Fabio Maresca, Italy",2022-01-17 19:45:00+00:00,Regular Season - 22,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,6.0,495,Genoa,https://media.api-sports.io/football/teams/495.png,0.0
213,Italy,731797,Match Finished,FT,"Antonio Giua, Italy",2022-01-15 19:45:00+00:00,Regular Season - 22,496,Juventus,https://media.api-sports.io/football/teams/496.png,2.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,0.0
214,Italy,731798,Match Finished,FT,"Serra Marco, Italy",2022-01-17 17:30:00+00:00,Regular Season - 22,489,AC Milan,https://media.api-sports.io/football/teams/489.png,1.0,515,Spezia,https://media.api-sports.io/football/teams/515.png,2.0
215,Italy,731799,Match Finished,FT,"Lorenzo Maggioni, Italy",2022-01-16 17:00:00+00:00,Regular Season - 22,497,AS Roma,https://media.api-sports.io/football/teams/497.png,1.0,490,Cagliari,https://media.api-sports.io/football/teams/490.png,0.0
216,Italy,731800,Match Finished,FT,"Rosario Abisso, Italy",2022-01-15 17:00:00+00:00,Regular Season - 22,514,Salernitana,https://media.api-sports.io/football/teams/514.png,0.0,487,Lazio,https://media.api-sports.io/football/teams/487.png,3.0
217,Italy,731801,Match Finished,FT,"Luca Massimi, Italy",2022-01-15 14:00:00+00:00,Regular Season - 22,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,1.0,503,Torino,https://media.api-sports.io/football/teams/503.png,2.0
218,Italy,731802,Match Finished,FT,"Alessandro Prontera, Italy",2022-01-16 11:30:00+00:00,Regular Season - 22,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2.0,504,Verona,https://media.api-sports.io/football/teams/504.png,4.0
219,Italy,731803,Match Finished,FT,"Piero Giacomelli, Italy",2022-01-16 14:00:00+00:00,Regular Season - 22,517,Venezia,https://media.api-sports.io/football/teams/517.png,1.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,1.0
220,Italy,731804,Match Finished,FT,"Gianluca Aureliano, Italy",2022-01-23 11:30:00+00:00,Regular Season - 23,490,Cagliari,https://media.api-sports.io/football/teams/490.png,1.0,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,1.0
221,Italy,731805,Match Finished,FT,"Michael Fabbri, Italy",2022-01-23 17:00:00+00:00,Regular Season - 23,511,Empoli,https://media.api-sports.io/football/teams/511.png,2.0,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4.0
222,Italy,731806,Match Finished,FT,"Daniele Doveri, Italy",2022-01-22 14:00:00+00:00,Regular Season - 23,495,Genoa,https://media.api-sports.io/football/teams/495.png,0.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,0.0
223,Italy,731807,Match Finished,FT,"Matteo Gariglio, Italy",2022-01-21 19:45:00+00:00,Regular Season - 23,504,Verona,https://media.api-sports.io/football/teams/504.png,2.0,500,Bologna,https://media.api-sports.io/football/teams/500.png,1.0
224,Italy,731808,Match Finished,FT,"Matteo Marchetti, Italy",2022-01-22 17:00:00+00:00,Regular Season - 23,505,Inter,https://media.api-sports.io/football/teams/505.png,2.0,517,Venezia,https://media.api-sports.io/football/teams/517.png,1.0
225,Italy,731809,Match Finished,FT,"Simone Sozza, Italy",2022-01-22 19:45:00+00:00,Regular Season - 23,487,Lazio,https://media.api-sports.io/football/teams/487.png,0.0,499,Atalanta,https://media.api-sports.io/football/teams/499.png,0.0
226,Italy,731810,Match Finished,FT,"Marco Di Bello, Italy",2022-01-23 19:45:00+00:00,Regular Season - 23,489,AC Milan,https://media.api-sports.io/football/teams/489.png,0.0,496,Juventus,https://media.api-sports.io/football/teams/496.png,0.0
227,Italy,731811,Match Finished,FT,"Luca J. Pairetto, Italy",2022-01-23 14:00:00+00:00,Regular Season - 23,492,Napoli,https://media.api-sports.io/football/teams/492.png,4.0,514,Salernitana,https://media.api-sports.io/football/teams/514.png,1.0
228,Italy,731812,Match Finished,FT,"Gianluca Manganiello, Italy",2022-01-23 14:00:00+00:00,Regular Season - 23,515,Spezia,https://media.api-sports.io/football/teams/515.png,1.0,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,0.0
229,Italy,731813,Match Finished,FT,"Francesco Fourneau, Italy",2022-01-23 14:00:00+00:00,Regular Season - 23,503,Torino,https://media.api-sports.io/football/teams/503.png,1.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,1.0
230,Italy,731814,Match Finished,FT,"Alessandro Prontera, Italy",2022-02-06 11:30:00+00:00,Regular Season - 24,499,Atalanta,https://media.api-sports.io/football/teams/499.png,1.0,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2.0
231,Italy,731815,Match Finished,FT,"Francesco Cosso, Italy",2022-02-06 14:00:00+00:00,Regular Season - 24,500,Bologna,https://media.api-sports.io/football/teams/500.png,0.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,0.0
232,Italy,731816,Match Finished,FT,"Daniele Orsato, Italy",2022-02-05 19:45:00+00:00,Regular Season - 24,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,0.0,487,Lazio,https://media.api-sports.io/football/teams/487.png,3.0
233,Italy,731817,Match Finished,FT,"Marco Guida, Italy",2022-02-05 17:00:00+00:00,Regular Season - 24,505,Inter,https://media.api-sports.io/football/teams/505.png,1.0,489,AC Milan,https://media.api-sports.io/football/teams/489.png,2.0
234,Italy,731818,Match Finished,FT,"Luca Massimi, Italy",2022-02-06 19:45:00+00:00,Regular Season - 24,496,Juventus,https://media.api-sports.io/football/teams/496.png,2.0,504,Verona,https://media.api-sports.io/football/teams/504.png,0.0
235,Italy,731819,Match Finished,FT,"Rosario Abisso, Italy",2022-02-05 14:00:00+00:00,Regular Season - 24,497,AS Roma,https://media.api-sports.io/football/teams/497.png,0.0,495,Genoa,https://media.api-sports.io/football/teams/495.png,0.0
236,Italy,731820,Match Finished,FT,"Paolo Valeri, Italy",2022-02-07 19:45:00+00:00,Regular Season - 24,514,Salernitana,https://media.api-sports.io/football/teams/514.png,2.0,515,Spezia,https://media.api-sports.io/football/teams/515.png,2.0
237,Italy,731821,Match Finished,FT,"Fabio Maresca, Italy",2022-02-06 14:00:00+00:00,Regular Season - 24,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,4.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,0.0
238,Italy,731822,Match Finished,FT,"Antonio Rapuano, Italy",2022-02-06 17:00:00+00:00,Regular Season - 24,494,Udinese,https://media.api-sports.io/football/teams/494.png,2.0,503,Torino,https://media.api-sports.io/football/teams/503.png,0.0
239,Italy,731823,Match Finished,FT,"Maurizio Mariani, Italy",2022-02-06 14:00:00+00:00,Regular Season - 24,517,Venezia,https://media.api-sports.io/football/teams/517.png,0.0,492,Napoli,https://media.api-sports.io/football/teams/492.png,2.0
240,Italy,731824,Match Finished,FT,"Maurizio Mariani, Italy",2022-02-13 19:45:00+00:00,Regular Season - 25,499,Atalanta,https://media.api-sports.io/football/teams/499.png,1.0,496,Juventus,https://media.api-sports.io/football/teams/496.png,1.0
241,Italy,731825,Match Finished,FT,"Federico Dionisi, Italy",2022-02-13 14:00:00+00:00,Regular Season - 25,511,Empoli,https://media.api-sports.io/football/teams/511.png,1.0,490,Cagliari,https://media.api-sports.io/football/teams/490.png,1.0
242,Italy,731826,Match Finished,FT,"Marco Di Bello, Italy",2022-02-13 14:00:00+00:00,Regular Season - 25,495,Genoa,https://media.api-sports.io/football/teams/495.png,1.0,514,Salernitana,https://media.api-sports.io/football/teams/514.png,1.0
243,Italy,731827,Match Finished,FT,"Andrea Colombo, Italy",2022-02-13 14:00:00+00:00,Regular Season - 25,504,Verona,https://media.api-sports.io/football/teams/504.png,4.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,0.0
244,Italy,731828,Match Finished,FT,"Marco Piccinini, Italy",2022-02-12 14:00:00+00:00,Regular Season - 25,487,Lazio,https://media.api-sports.io/football/teams/487.png,3.0,500,Bologna,https://media.api-sports.io/football/teams/500.png,0.0
245,Italy,731829,Match Finished,FT,"Daniele Chiffi, Italy",2022-02-13 11:30:00+00:00,Regular Season - 25,489,AC Milan,https://media.api-sports.io/football/teams/489.png,1.0,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,0.0
246,Italy,731830,Match Finished,FT,"Daniele Doveri, Italy",2022-02-12 17:00:00+00:00,Regular Season - 25,492,Napoli,https://media.api-sports.io/football/teams/492.png,1.0,505,Inter,https://media.api-sports.io/football/teams/505.png,1.0
247,Italy,731831,Match Finished,FT,"Marco Guida, Italy",2022-02-13 17:00:00+00:00,Regular Season - 25,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2.0,497,AS Roma,https://media.api-sports.io/football/teams/497.png,2.0
248,Italy,731832,Match Finished,FT,"Matteo Marchetti, Italy",2022-02-14 19:45:00+00:00,Regular Season - 25,515,Spezia,https://media.api-sports.io/football/teams/515.png,1.0,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,2.0
249,Italy,731833,Match Finished,FT,"Antonio Giua, Italy",2022-02-12 19:45:00+00:00,Regular Season - 25,503,Torino,https://media.api-sports.io/football/teams/503.png,1.0,517,Venezia,https://media.api-sports.io/football/teams/517.png,2.0
250,Italy,731834,Match Finished,FT,"Livio Marinelli, Italy",2022-02-21 20:00:00+00:00,Regular Season - 26,500,Bologna,https://media.api-sports.io/football/teams/500.png,2.0,515,Spezia,https://media.api-sports.io/football/teams/515.png,1.0
251,Italy,731835,Match Finished,FT,"Simone Sozza, Italy",2022-02-21 18:00:00+00:00,Regular Season - 26,490,Cagliari,https://media.api-sports.io/football/teams/490.png,1.0,492,Napoli,https://media.api-sports.io/football/teams/492.png,1.0
252,Italy,731836,Match Finished,FT,"Daniele Doveri, Italy",2022-02-20 11:30:00+00:00,Regular Season - 26,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,1.0,499,Atalanta,https://media.api-sports.io/football/teams/499.png,0.0
253,Italy,731837,Match Finished,FT,"Francesco Fourneau, Italy",2022-02-20 17:00:00+00:00,Regular Season - 26,505,Inter,https://media.api-sports.io/football/teams/505.png,0.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2.0
254,Italy,731838,Match Finished,FT,"Davide Massa, Italy",2022-02-18 19:45:00+00:00,Regular Season - 26,496,Juventus,https://media.api-sports.io/football/teams/496.png,1.0,503,Torino,https://media.api-sports.io/football/teams/503.png,1.0
255,Italy,731839,Match Finished,FT,"Luca J. Pairetto, Italy",2022-02-19 17:00:00+00:00,Regular Season - 26,497,AS Roma,https://media.api-sports.io/football/teams/497.png,2.0,504,Verona,https://media.api-sports.io/football/teams/504.png,2.0
256,Italy,731840,Match Finished,FT,"Michael Fabbri, Italy",2022-02-19 19:45:00+00:00,Regular Season - 26,514,Salernitana,https://media.api-sports.io/football/teams/514.png,2.0,489,AC Milan,https://media.api-sports.io/football/teams/489.png,2.0
257,Italy,731841,Match Finished,FT,"Antonio Rapuano, Italy",2022-02-19 14:00:00+00:00,Regular Season - 26,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,2.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,0.0
258,Italy,731842,Match Finished,FT,"Luca Massimi, Italy",2022-02-20 19:45:00+00:00,Regular Season - 26,494,Udinese,https://media.api-sports.io/football/teams/494.png,1.0,487,Lazio,https://media.api-sports.io/football/teams/487.png,1.0
259,Italy,731843,Match Finished,FT,"Daniele Orsato, Italy",2022-02-20 14:00:00+00:00,Regular Season - 26,517,Venezia,https://media.api-sports.io/football/teams/517.png,1.0,495,Genoa,https://media.api-sports.io/football/teams/495.png,1.0
260,Italy,731844,Match Finished,FT,"Simone Sozza, Italy",2022-02-28 19:50:00+00:00,Regular Season - 27,499,Atalanta,https://media.api-sports.io/football/teams/499.png,4.0,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,0.0
261,Italy,731845,Match Finished,FT,"Fabio Maresca, Italy",2022-02-26 17:05:00+00:00,Regular Season - 27,511,Empoli,https://media.api-sports.io/football/teams/511.png,2.0,496,Juventus,https://media.api-sports.io/football/teams/496.png,3.0
262,Italy,731846,Match Finished,FT,"Daniele Chiffi, Italy",2022-02-25 20:05:00+00:00,Regular Season - 27,495,Genoa,https://media.api-sports.io/football/teams/495.png,0.0,505,Inter,https://media.api-sports.io/football/teams/505.png,0.0
263,Italy,731847,Match Finished,FT,"Juan Luca Sacchi, Italy",2022-02-27 14:05:00+00:00,Regular Season - 27,504,Verona,https://media.api-sports.io/football/teams/504.png,3.0,517,Venezia,https://media.api-sports.io/football/teams/517.png,1.0
264,Italy,731848,Match Finished,FT,"Marco Di Bello, Italy",2022-02-27 19:50:00+00:00,Regular Season - 27,487,Lazio,https://media.api-sports.io/football/teams/487.png,1.0,492,Napoli,https://media.api-sports.io/football/teams/492.png,2.0
265,Italy,731849,Match Finished,FT,"Matteo Marchetti, Italy",2022-02-25 17:50:00+00:00,Regular Season - 27,489,AC Milan,https://media.api-sports.io/football/teams/489.png,1.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,1.0
266,Italy,731850,Match Finished,FT,"Giovanni Ayroldi, Italy",2022-02-26 14:05:00+00:00,Regular Season - 27,514,Salernitana,https://media.api-sports.io/football/teams/514.png,1.0,500,Bologna,https://media.api-sports.io/football/teams/500.png,1.0
267,Italy,731851,Match Finished,FT,"Alessandro Prontera, Italy",2022-02-26 19:50:00+00:00,Regular Season - 27,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2.0,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,1.0
268,Italy,731852,Match Finished,FT,"Michael Fabbri, Italy",2022-02-27 17:05:00+00:00,Regular Season - 27,515,Spezia,https://media.api-sports.io/football/teams/515.png,0.0,497,AS Roma,https://media.api-sports.io/football/teams/497.png,1.0
269,Italy,731853,Match Finished,FT,"Manuel Volpi, Italy",2022-02-27 11:35:00+00:00,Regular Season - 27,503,Torino,https://media.api-sports.io/football/teams/503.png,1.0,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2.0
270,Italy,731854,Not Started,NS,,2022-03-06 14:00:00+00:00,Regular Season - 28,500,Bologna,https://media.api-sports.io/football/teams/500.png,,503,Torino,https://media.api-sports.io/football/teams/503.png,
271,Italy,731855,Not Started,NS,,2022-03-05 19:45:00+00:00,Regular Season - 28,490,Cagliari,https://media.api-sports.io/football/teams/490.png,,487,Lazio,https://media.api-sports.io/football/teams/487.png,
272,Italy,731856,Not Started,NS,,2022-03-06 14:00:00+00:00,Regular Season - 28,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,,504,Verona,https://media.api-sports.io/football/teams/504.png,
273,Italy,731857,Not Started,NS,,2022-03-06 11:30:00+00:00,Regular Season - 28,495,Genoa,https://media.api-sports.io/football/teams/495.png,,511,Empoli,https://media.api-sports.io/football/teams/511.png,
274,Italy,731858,Not Started,NS,,2022-03-04 19:45:00+00:00,Regular Season - 28,505,Inter,https://media.api-sports.io/football/teams/505.png,,514,Salernitana,https://media.api-sports.io/football/teams/514.png,
275,Italy,731859,Not Started,NS,,2022-03-06 17:00:00+00:00,Regular Season - 28,496,Juventus,https://media.api-sports.io/football/teams/496.png,,515,Spezia,https://media.api-sports.io/football/teams/515.png,
276,Italy,731860,Not Started,NS,,2022-03-06 19:45:00+00:00,Regular Season - 28,492,Napoli,https://media.api-sports.io/football/teams/492.png,,489,AC Milan,https://media.api-sports.io/football/teams/489.png,
277,Italy,731861,Not Started,NS,,2022-03-05 17:00:00+00:00,Regular Season - 28,497,AS Roma,https://media.api-sports.io/football/teams/497.png,,499,Atalanta,https://media.api-sports.io/football/teams/499.png,
278,Italy,731862,Not Started,NS,,2022-03-05 14:00:00+00:00,Regular Season - 28,494,Udinese,https://media.api-sports.io/football/teams/494.png,,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,
279,Italy,731863,Not Started,NS,,2022-03-06 14:00:00+00:00,Regular Season - 28,517,Venezia,https://media.api-sports.io/football/teams/517.png,,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,
280,Italy,731864,Not Started,NS,,2022-03-13 17:00:00+00:00,Regular Season - 29,499,Atalanta,https://media.api-sports.io/football/teams/499.png,,495,Genoa,https://media.api-sports.io/football/teams/495.png,
281,Italy,731865,Not Started,NS,,2022-03-13 11:30:00+00:00,Regular Season - 29,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,,500,Bologna,https://media.api-sports.io/football/teams/500.png,
282,Italy,731866,Not Started,NS,,2022-03-13 14:00:00+00:00,Regular Season - 29,504,Verona,https://media.api-sports.io/football/teams/504.png,,492,Napoli,https://media.api-sports.io/football/teams/492.png,
283,Italy,731867,Not Started,NS,,2022-03-14 19:45:00+00:00,Regular Season - 29,487,Lazio,https://media.api-sports.io/football/teams/487.png,,517,Venezia,https://media.api-sports.io/football/teams/517.png,
284,Italy,731868,Not Started,NS,,2022-03-12 19:45:00+00:00,Regular Season - 29,489,AC Milan,https://media.api-sports.io/football/teams/489.png,,511,Empoli,https://media.api-sports.io/football/teams/511.png,
285,Italy,731869,Not Started,NS,,2022-03-12 14:00:00+00:00,Regular Season - 29,514,Salernitana,https://media.api-sports.io/football/teams/514.png,,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,
286,Italy,731870,Not Started,NS,,2022-03-12 17:00:00+00:00,Regular Season - 29,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,,496,Juventus,https://media.api-sports.io/football/teams/496.png,
287,Italy,731871,Not Started,NS,,2022-03-12 14:00:00+00:00,Regular Season - 29,515,Spezia,https://media.api-sports.io/football/teams/515.png,,490,Cagliari,https://media.api-sports.io/football/teams/490.png,
288,Italy,731872,Not Started,NS,,2022-03-13 19:45:00+00:00,Regular Season - 29,503,Torino,https://media.api-sports.io/football/teams/503.png,,505,Inter,https://media.api-sports.io/football/teams/505.png,
289,Italy,731873,Not Started,NS,,2022-03-13 17:00:00+00:00,Regular Season - 29,494,Udinese,https://media.api-sports.io/football/teams/494.png,,497,AS Roma,https://media.api-sports.io/football/teams/497.png,
290,Italy,731874,Not Started,NS,,2022-03-20 19:45:00+00:00,Regular Season - 30,500,Bologna,https://media.api-sports.io/football/teams/500.png,,499,Atalanta,https://media.api-sports.io/football/teams/499.png,
291,Italy,731875,Not Started,NS,,2022-03-19 19:45:00+00:00,Regular Season - 30,490,Cagliari,https://media.api-sports.io/football/teams/490.png,,489,AC Milan,https://media.api-sports.io/football/teams/489.png,
292,Italy,731876,Not Started,NS,,2022-03-20 14:00:00+00:00,Regular Season - 30,511,Empoli,https://media.api-sports.io/football/teams/511.png,,504,Verona,https://media.api-sports.io/football/teams/504.png,
293,Italy,731877,Not Started,NS,,2022-03-18 20:00:00+00:00,Regular Season - 30,495,Genoa,https://media.api-sports.io/football/teams/495.png,,503,Torino,https://media.api-sports.io/football/teams/503.png,
