status,fix_id,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_nome,away_team_logo,rod_num
Final,199969,1055,Red Bull Bragantino,https://frontendapiapp.blob.core.windows.net/images/88x88/bragantino.png,1009,Atlético-MG,https://frontendapiapp.blob.core.windows.net/images/88x88/atletico-mg.png,7
Final,199991,1011,Santos,https://frontendapiapp.blob.core.windows.net/images/88x88/santos.png,1297,Ceará,https://frontendapiapp.blob.core.windows.net/images/88x88/ceara.png,7
Final,199703,1009,Atlético-MG,https://frontendapiapp.blob.core.windows.net/images/88x88/atletico-mg.png,1256,Avaí,https://frontendapiapp.blob.core.windows.net/images/88x88/avai.png,8
Final,199776,1004,Corinthians,https://frontendapiapp.blob.core.windows.net/images/88x88/corinthians.png,1085,América-MG,https://frontendapiapp.blob.core.windows.net/images/88x88/america-mg.png,8
Final,199800,1008,Coritiba,https://frontendapiapp.blob.core.windows.net/images/88x88/coritiba.png,1003,Botafogo,https://frontendapiapp.blob.core.windows.net/images/88x88/botafogo.png,8
Final,199815,1755,Cuiabá,https://frontendapiapp.blob.core.windows.net/images/88x88/cuiaba.png,1010,Athletico-PR,https://frontendapiapp.blob.core.windows.net/images/88x88/athletico-pr.png,8
Final,199862,1006,Fluminense,https://frontendapiapp.blob.core.windows.net/images/88x88/fluminense.png,1005,Flamengo,https://frontendapiapp.blob.core.windows.net/images/88x88/flamengo.png,8
Final,199885,1024,Fortaleza,https://frontendapiapp.blob.core.windows.net/images/88x88/fortaleza.png,1019,Juventude,https://frontendapiapp.blob.core.windows.net/images/88x88/juventude.png,8
Final,199906,1014,Goiás,https://frontendapiapp.blob.core.windows.net/images/88x88/goias.png,1055,Red Bull Bragantino,https://frontendapiapp.blob.core.windows.net/images/88x88/bragantino.png,8
Final,199911,1018,Internacional,https://frontendapiapp.blob.core.windows.net/images/88x88/internacional.png,1361,Atlético-GO,https://frontendapiapp.blob.core.windows.net/images/88x88/atletico-go.png,8
Final,200001,1011,Santos,https://frontendapiapp.blob.core.windows.net/images/88x88/santos.png,1012,Palmeiras,https://frontendapiapp.blob.core.windows.net/images/88x88/palmeiras.png,8
Final,200010,1007,São Paulo,https://frontendapiapp.blob.core.windows.net/images/88x88/sao-paulo.png,1297,Ceará,https://frontendapiapp.blob.core.windows.net/images/88x88/ceara.png,8
Final,199651,1085,América-MG,https://frontendapiapp.blob.core.windows.net/images/88x88/america-mg.png,1755,Cuiabá,https://frontendapiapp.blob.core.windows.net/images/88x88/cuiaba.png,9
Final,199679,1010,Athletico-PR,https://frontendapiapp.blob.core.windows.net/images/88x88/athletico-pr.png,1011,Santos,https://frontendapiapp.blob.core.windows.net/images/88x88/santos.png,9
Final,199687,1361,Atlético-GO,https://frontendapiapp.blob.core.windows.net/images/88x88/atletico-go.png,1004,Corinthians,https://frontendapiapp.blob.core.windows.net/images/88x88/corinthians.png,9
Final,199737,1256,Avaí,https://frontendapiapp.blob.core.windows.net/images/88x88/avai.png,1007,São Paulo,https://frontendapiapp.blob.core.windows.net/images/88x88/sao-paulo.png,9
Final,199764,1297,Ceará,https://frontendapiapp.blob.core.windows.net/images/88x88/ceara.png,1008,Coritiba,https://frontendapiapp.blob.core.windows.net/images/88x88/coritiba.png,9
