idPlayer,nomePlayer,team_id,team_name,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,clube_nome
58223,Eduardo,1256,Avaí,"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 14, 'FD': 2, 'FF': 3, 'FS': 12, 'PI': 25}",91688.0,8.0,314,4.0,7.0,0.0,4.36,-0.6,2.51,8.0,0.44,eduardo,Eduardo,Eduardo,Eduardo Jacinto de Biasi,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,Avaí
33828,Jean Cléber,1256,Avaí,"{'CA': 2, 'DS': 6, 'FC': 4, 'FF': 1, 'FS': 2, 'PI': 11}",73858.0,8.0,314,4.0,6.0,0.0,2.5,0.41,1.18,4.0,1.71,jean-cleber,Jean Cléber,J. Cléber,Jean Cléber Santos da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,Avaí
45724,Alê,1085,América-MG,"{'A': 1, 'DS': 15, 'FC': 16, 'FF': 2, 'FS': 13, 'PI': 35}",86388.0,8.0,327,4.0,7.0,0.0,9.79,2.03,4.56,5.0,6.81,ale,Alê,Alê,Alexandre Egea,https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png,América-MG
70283,Pedrinho,1085,América-MG,"{'CA': 1, 'DS': 4, 'FC': 7, 'FD': 2, 'FF': 3, 'FS': 3, 'G': 1, 'I': 1, 'PI': 30}",100103.0,8.0,327,5.0,5.0,0.0,5.01,-0.24,1.84,7.0,0.7,pedrinho,Pedrinho,Pedrinho,Pedro Gabriel Pereira Lopes,https://s.glbimg.com/es/sde/f/2022/03/08/309c47dae98681ea166c6c5dfef07f5a_FORMATO.png,América-MG
54431,Iago Maidana,1085,América-MG,"{'CA': 1, 'CV': 1, 'DS': 4, 'FC': 9, 'FF': 1, 'G': 3, 'PI': 15, 'SG': 1}",89226.0,8.0,327,3.0,5.0,0.0,7.66,-0.22,4.4,6.0,0.73,iago-maidana,Iago Maidana,I. Maidana,Iago Justen Maidana Martins,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,América-MG
18264,Patric,1085,América-MG,"{'CA': 2, 'DS': 19, 'FC': 12, 'FD': 4, 'FF': 2, 'FS': 9, 'I': 1, 'PI': 89, 'SG': 1}",60969.0,8.0,327,2.0,7.0,0.0,6.89,0.25,3.01,8.0,2.58,patric,Patric,Patric,Patric Cabral Lalau,https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png,América-MG
61414,Lucas Kal,1085,América-MG,"{'DS': 3, 'FC': 4, 'FD': 2, 'FS': 1, 'FT': 1, 'PI': 35}",95662.0,8.0,327,4.0,7.0,0.0,2.66,0.93,0.8,6.0,3.17,lucas-kal,Lucas Kal,L. Kal,Lucas Kal Schenfeld Progioli,https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,América-MG
43797,Juninho,1085,América-MG,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 7, 'FD': 2, 'FF': 1, 'FS': 6, 'I': 1, 'PI': 31, 'PS': 1}",82381.0,8.0,327,4.0,7.0,0.0,5.54,-0.34,1.98,6.0,1.53,juninho,Juninho,Juninho,Adilson dos Anjos Oliveira,https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png,América-MG
66509,Paulinho Bóia,1085,América-MG,"{'A': 1, 'DS': 1, 'FC': 6, 'FD': 3, 'FF': 4, 'FS': 10, 'FT': 1, 'I': 4, 'PI': 24, 'PS': 1}",100333.0,8.0,327,5.0,5.0,0.0,6.92,0.0,4.35,4.0,3.23,paulinho-boia,Paulinho Bóia,P. Bóia,Paulo Henrique Pereira da Silva,https://s.glbimg.com/es/sde/f/2022/03/18/b74931f3c55e918ca03329b4d7b0c880_FORMATO.png,América-MG
61963,Zé Ricardo,1085,América-MG,"{'DS': 3, 'FC': 4, 'FS': 3, 'PI': 21}",97317.0,8.0,327,4.0,6.0,0.0,1.65,0.01,0.3,6.0,0.05,ze-ricardo,Zé Ricardo,Z. Ricardo,José Ricardo Barbosa Ribeiro Drumond,https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png,América-MG
61966,Matheusinho,1085,América-MG,"{'CA': 1, 'CV': 1, 'DS': 5, 'FC': 6, 'FD': 1, 'FS': 2, 'I': 1, 'PI': 17}",93886.0,8.0,327,4.0,6.0,0.0,0.77,0.0,0.15,4.0,0.65,matheusinho,Matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,América-MG
80037,Carlos Alberto,1085,América-MG,"{'FF': 1, 'FS': 1, 'PI': 4}",106704.0,8.0,327,5.0,6.0,0.0,1.72,0.0,0.45,2.0,0.85,carlos-alberto,Carlos Alberto,C. Alberto,Carlos Alberto Gomes da Silva Filho,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,América-MG
18345,Felipe Azevedo,1085,América-MG,"{'CV': 1, 'DS': 6, 'FC': 10, 'FD': 2, 'FF': 5, 'FS': 7, 'G': 1, 'PI': 31}",60825.0,8.0,327,5.0,7.0,0.0,5.48,-0.52,2.29,7.0,0.44,felipe-azevedo,Felipe Azevedo,F. Azevedo,Felipe Azevedo dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png,América-MG
31174,João Paulo,1085,América-MG,"{'DS': 7, 'FC': 3, 'FD': 1, 'FF': 2, 'PI': 35, 'SG': 1}",71602.0,8.0,327,2.0,6.0,0.0,3.6,0.0,2.36,5.0,1.44,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,América-MG
80549,Patrick de Paula,1003,Botafogo,"{'CA': 1, 'DS': 8, 'FC': 5, 'FD': 3, 'FF': 3, 'FS': 11, 'FT': 1, 'G': 1, 'PI': 41}",107172.0,8.0,263,4.0,2.0,0.0,7.02,0.0,4.25,6.0,2.46,patrick-de-paula,Patrick de Paula,P. Paula,Patrick de Paula Carreiro,https://s.glbimg.com/es/sde/f/2022/04/05/8c35d4213e4e54056fa8d79421ac1e23_FORMATO.png,Botafogo
65269,Kanu,1003,Botafogo,"{'CA': 2, 'DS': 6, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 3, 'PI': 23, 'SG': 1}",98484.0,8.0,263,3.0,7.0,0.0,3.25,0.21,1.57,7.0,1.66,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png,Botafogo
82356,Erison,1003,Botafogo,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 10, 'FD': 6, 'FF': 5, 'FS': 7, 'G': 5, 'I': 9, 'PI': 18}",108422.0,8.0,263,5.0,7.0,0.0,13.19,-1.04,7.37,8.0,2.85,erison,Erison,Erison,Erison Danilo de Souza,https://s.glbimg.com/es/sde/f/2022/02/21/abf055dfab291f251335494fc009a2c0_FORMATO.png,Botafogo
79102,Victor Sá,1003,Botafogo,"{'CA': 1, 'DS': 16, 'FC': 3, 'FD': 2, 'FF': 3, 'FS': 10, 'G': 1, 'PI': 49}",108946.0,8.0,263,5.0,7.0,0.0,9.18,-0.97,3.77,8.0,0.52,victor-sa,Victor Sá,V. Sá,João Victor Santos Sá,https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png,Botafogo
14684,Lucas Piazon,1003,Botafogo,"{'DS': 4, 'FC': 2, 'FS': 2, 'PI': 10}",74084.0,8.0,263,4.0,6.0,0.0,3.26,-0.09,1.05,4.0,1.72,lucas-piazon,Lucas Piazon,L. Piazon,Gustavo Lucas Domingues Piazón,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,Botafogo
73159,Jonathan Silva,1003,Botafogo,"{'DS': 1, 'FC': 1, 'PI': 3}",102597.0,8.0,263,2.0,6.0,0.0,2.38,0.0,0.6,1.0,1.32,jonathan-silva,Jonathan Silva,J. Silva,Jonathan Silva Vieira,https://s.glbimg.com/es/sde/f/2022/02/21/6e4a3c5ef09ca42e9212c2aabf9392ed_FORMATO.png,Botafogo
50745,Philipe Sampaio,1003,Botafogo,"{'CA': 2, 'DS': 3, 'FC': 3, 'FF': 1, 'FS': 4, 'I': 1, 'PI': 15}",87808.0,8.0,263,3.0,5.0,0.0,2.48,0.0,0.48,4.0,0.5,philipe-sampaio,Philipe Sampaio,P. Sampaio,Philipe Sampaio Azevedo,https://s.glbimg.com/es/sde/f/2022/03/10/0b9c95c7f9a5612681798da7797e3cec_FORMATO.png,Botafogo
16977,Gatito Fernández,1003,Botafogo,"{'DE': 25, 'GS': 7, 'SG': 1}",74061.0,8.0,263,1.0,7.0,0.0,6.69,0.39,3.83,6.0,2.5,gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Botafogo
48380,Saravia,1003,Botafogo,"{'CA': 2, 'DS': 22, 'FC': 12, 'FF': 2, 'FS': 14, 'PI': 75, 'SG': 1}",96725.0,8.0,263,2.0,7.0,0.0,7.03,-0.23,3.37,8.0,1.51,saravia,Saravia,Saravia,Renzo Saravia,https://s.glbimg.com/es/sde/f/2022/03/15/fe7e3baf028e564db9023bc25ef5ec34_FORMATO.png,Botafogo
70348,Luís Oyama,1003,Botafogo,"{'CA': 1, 'DS': 24, 'FC': 12, 'FF': 3, 'FS': 14, 'PI': 42}",97908.0,8.0,263,4.0,7.0,0.0,7.32,-0.79,3.67,8.0,1.35,luis-oyama,Luís Oyama,L. Oyama,Luís Felipe Oyama,https://s.glbimg.com/es/sde/f/2022/03/25/268b1a146aebc4fb25bbcc38654f08b0_FORMATO.png,Botafogo
80803,Chay,1003,Botafogo,"{'CA': 2, 'DS': 17, 'FC': 4, 'FD': 2, 'FF': 4, 'FS': 8, 'PI': 26}",104926.0,8.0,263,4.0,2.0,0.0,10.65,-0.16,4.03,6.0,2.84,chay,Chay,Chay,Chayene Medeiros Oliveira,https://s.glbimg.com/es/sde/f/2022/02/21/77dcd57801fc7bf714629cf2a521ad76_FORMATO.png,Botafogo
80920,Daniel Borges,1003,Botafogo,"{'A': 1, 'CA': 1, 'DS': 13, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 7, 'G': 1, 'I': 1, 'PI': 90, 'SG': 1}",73318.0,8.0,263,2.0,7.0,0.0,6.11,-0.14,3.51,8.0,1.11,daniel-borges,Daniel Borges,D. Borges,Daniel Fortunato Borges,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,Botafogo
84182,Matheus Nascimento,1003,Botafogo,"{'DS': 1, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 4, 'PI': 10, 'PS': 1}",109114.0,8.0,263,5.0,6.0,0.0,4.26,-0.2,0.82,6.0,0.56,matheus-nascimento,Matheus Nascimento,M. Nascimento,Matheus Nascimento de Paula,https://s.glbimg.com/es/sde/f/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png,Botafogo
56368,Diego Gonçalves,1003,Botafogo,"{'CA': 1, 'DS': 5, 'FC': 8, 'FD': 2, 'FF': 3, 'FS': 5, 'G': 2, 'I': 2, 'PI': 45}",90540.0,8.0,263,5.0,2.0,0.0,7.94,-0.23,2.65,8.0,0.52,diego-goncalves,Diego Gonçalves,D. Gonçalves,Diego Gonçalves,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,Botafogo
35314,Paulinho,1004,Corinthians,"{'DS': 1, 'FC': 2, 'FS': 1, 'G': 1, 'PI': 3}",69034.0,8.0,264,4.0,5.0,0.0,10.81,0.0,2.93,3.0,3.04,paulinho,Paulinho,Paulinho,José Paulo Bezerra Maciel Júnior,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,Corinthians
63776,Du Queiroz,1004,Corinthians,"{'A': 1, 'CA': 1, 'DS': 18, 'FC': 23, 'FD': 2, 'FF': 2, 'FS': 5, 'PI': 34}",113687.0,8.0,264,4.0,7.0,0.0,5.1,-0.37,2.73,8.0,1.48,du-queiroz,Du Queiroz,D. Queiroz,Eduardo Santos Queiroz,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,Corinthians
55872,Maycon,1004,Corinthians,"{'CA': 3, 'DS': 13, 'FC': 8, 'FF': 5, 'FS': 3, 'PI': 50}",94154.0,8.0,264,4.0,3.0,0.0,4.96,-0.17,1.34,8.0,-0.09,maycon,Maycon,Maycon,Maycon de Andrade Barberan,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,Corinthians
71348,Lucas Piton,1004,Corinthians,"{'A': 2, 'CA': 1, 'DS': 20, 'FC': 9, 'FS': 1, 'G': 1, 'PI': 43, 'SG': 2}",105584.0,8.0,264,2.0,2.0,0.0,14.64,-1.45,7.42,6.0,1.44,lucas-piton,Lucas Piton,L. Piton,Lucas Piton Crivellaro,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,Corinthians
12866,Willian,1004,Corinthians,"{'A': 2, 'CA': 1, 'DS': 11, 'FC': 2, 'FD': 4, 'FF': 2, 'FS': 15, 'I': 2, 'PI': 39}",42135.0,8.0,264,4.0,6.0,0.0,15.52,0.67,3.93,8.0,5.16,willian,Willian,Willian,Willian Borges da Silva,https://s.glbimg.com/es/sde/f/2022/04/27/d71030cb82eac8c28c465bac03535385_FORMATO.png,Corinthians
71726,João Victor,1004,Corinthians,"{'CA': 2, 'DS': 9, 'FC': 7, 'FF': 1, 'FS': 5, 'PI': 17, 'SG': 3}",104250.0,8.0,264,3.0,5.0,0.0,6.25,0.0,3.33,7.0,2.5,joao-victor,João Victor,J. Victor,João Victor da Silva Marcelino,https://s.glbimg.com/es/sde/f/2022/04/27/f3e5573d52686895a481f6eb2b0189bb_FORMATO.png,Corinthians
33560,Cássio,1004,Corinthians,"{'DE': 31, 'DS': 1, 'GS': 5, 'SG': 3}",42234.0,8.0,264,1.0,7.0,0.0,11.45,-0.24,6.03,7.0,2.98,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2022/04/27/cea7970cc55ced32c922d0eb160757ad_FORMATO.png,Corinthians
84027,Raul Gustavo,1004,Corinthians,"{'CA': 1, 'DS': 15, 'FC': 4, 'FF': 2, 'FS': 11, 'G': 1, 'PI': 47, 'SG': 3}",109389.0,8.0,264,3.0,6.0,0.0,7.69,0.09,5.16,8.0,1.82,raul-gustavo,Raul Gustavo,R. Gustavo,Raul Gustavo Pereira Bicalho,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,Corinthians
75270,Gustavo Mantuan,1004,Corinthians,"{'A': 1, 'DS': 10, 'FC': 5, 'FD': 3, 'FF': 3, 'FS': 1, 'G': 1, 'I': 2, 'PI': 40}",110270.0,8.0,264,4.0,2.0,0.0,8.69,0.0,3.68,7.0,2.6,gustavo-mantuan,Gustavo Mantuan,G. Mantuan,Gustavo Mantuan,https://s.glbimg.com/es/sde/f/2022/04/27/2c3ae2702f210eac7385bab6aba01fda_FORMATO.png,Corinthians
18244,Giuliano,1004,Corinthians,"{'A': 1, 'DS': 1, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1, 'PI': 9}",51548.0,8.0,264,4.0,2.0,0.0,5.12,-0.32,1.5,5.0,0.53,giuliano,Giuliano,Giuliano,Giuliano Victor de Paula,https://s.glbimg.com/es/sde/f/2022/04/27/9ac23014ff9196c4c2a10d652798dcfa_FORMATO.png,Corinthians
72241,Gustavo Mosquito,1004,Corinthians,"{'CA': 1, 'DS': 1, 'FC': 1, 'FS': 3, 'G': 1, 'PI': 6}",97450.0,8.0,264,5.0,6.0,0.0,3.96,1.95,1.76,5.0,6.32,gustavo-mosquito,Gustavo Mosquito,G. Mosquito,Gustavo Henric da Silva,https://s.glbimg.com/es/sde/f/2022/04/27/8aa6b55720ea1d492c743e089aaa35e5_FORMATO.png,Corinthians
63905,Roni,1004,Corinthians,"{'CA': 2, 'DS': 3, 'FC': 5, 'FS': 2, 'PC': 1, 'PI': 4}",105585.0,8.0,264,4.0,6.0,0.0,1.31,-0.03,-0.1,3.0,0.86,roni,Roni,Roni,Roni Medeiros de Moura,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,Corinthians
71347,Adson,1004,Corinthians,"{'DS': 15, 'FC': 4, 'FD': 1, 'FF': 1, 'FS': 2, 'G': 1, 'PI': 21}",111682.0,8.0,264,4.0,2.0,0.0,7.77,-0.62,5.14,5.0,3.01,adson,Adson,Adson,Adson Ferreira Soares,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,Corinthians
74268,Matheus Alexandre,1008,Coritiba,"{'CA': 1, 'DS': 29, 'FC': 8, 'FS': 2, 'PI': 29, 'SG': 3}",103347.0,8.0,294,2.0,6.0,0.0,10.27,2.37,5.56,8.0,9.02,matheus-alexandre,Matheus Alexandre,M. Alexandre,Matheus Alexandre Anastácio de Souza,https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png,Coritiba
32924,Léo Gamalho,1008,Coritiba,"{'DS': 4, 'FC': 7, 'FD': 5, 'FF': 5, 'FS': 8, 'FT': 1, 'G': 4, 'I': 3, 'PI': 21, 'PS': 1}",53865.0,8.0,294,5.0,6.0,0.0,15.34,1.11,7.19,7.0,6.53,leo-gamalho,Léo Gamalho,L. Gamalho,Leonardo Gamalho de Souza,https://s.glbimg.com/es/sde/f/2022/02/23/4b8edf6d0d6b8c3a3c39de67b5bd75e1_FORMATO.png,Coritiba
61856,Andrey,1008,Coritiba,"{'CA': 1, 'DS': 19, 'FC': 11, 'FD': 5, 'FF': 8, 'FS': 11, 'G': 3, 'PI': 28, 'PS': 1}",93787.0,8.0,294,4.0,5.0,0.0,17.2,0.0,9.77,6.0,7.65,andrey,Andrey,Andrey,Andrey Ramos do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,Coritiba
42340,Warley,1008,Coritiba,"{'FC': 1, 'FS': 1, 'PI': 11, 'SG': 2}",104646.0,8.0,294,2.0,6.0,0.0,5.42,0.0,4.55,2.0,3.89,warley,Warley,Warley,Warley Leandro da Silva,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,Coritiba
63456,Alef Manga,1008,Coritiba,"{'CA': 3, 'DS': 8, 'FC': 10, 'FD': 2, 'FF': 7, 'FS': 3, 'G': 1, 'I': 5, 'PI': 39}",101254.0,8.0,294,5.0,2.0,0.0,7.92,0.0,2.38,7.0,1.99,alef-manga,Alef Manga,A. Manga,Alef Mangueira Severino Pereira,https://s.glbimg.com/es/sde/f/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png,Coritiba
25392,Henrique,1008,Coritiba,"{'CA': 2, 'CV': 1, 'DS': 12, 'FC': 4, 'FD': 2, 'FF': 2, 'FS': 1, 'FT': 1, 'GC': 1, 'I': 1, 'PC': 1, 'PI': 37, 'SG': 2}",50856.0,8.0,294,3.0,7.0,0.0,5.6,0.0,2.56,7.0,1.51,henrique,Henrique,Henrique,Henrique Adriano Buss,https://s.glbimg.com/es/sde/f/2022/02/23/cb5893cb9455c5aab2d21fd3f512ece2_FORMATO.png,Coritiba
11814,Egídio,1008,Coritiba,"{'A': 2, 'DS': 16, 'FC': 2, 'FD': 5, 'FF': 2, 'FS': 7, 'PC': 1, 'PI': 62, 'SG': 2}",42145.0,8.0,294,2.0,6.0,0.0,14.8,0.0,7.08,6.0,4.14,egidio,Egídio,Egídio,Egídio de Araújo Pereira Júnior,https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png,Coritiba
75268,Igor Paixão,1008,Coritiba,"{'A': 2, 'CA': 1, 'DS': 6, 'FC': 1, 'FD': 7, 'FF': 9, 'FS': 17, 'G': 3, 'PI': 47}",104530.0,8.0,294,5.0,7.0,0.0,16.42,2.28,8.47,7.0,9.78,igor-paixao,Igor Paixão,I. Paixão,Igor Guilherme Barbosa da Paixão,https://s.glbimg.com/es/sde/f/2022/02/23/65a987228916ce13345ffe12d4846cff_FORMATO.png,Coritiba
37124,Alex Muralha,1008,Coritiba,"{'CA': 1, 'DE': 21, 'FS': 1, 'GS': 10, 'SG': 3}",79066.0,8.0,294,1.0,7.0,0.0,7.67,1.51,3.19,8.0,5.02,alex-muralha,Alex Muralha,A. Muralha,Alex Roberto Santana Rafael ,https://s.glbimg.com/es/sde/f/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png,Coritiba
23074,Willian Farias,1008,Coritiba,"{'CA': 1, 'DS': 24, 'FC': 2, 'FF': 2, 'FS': 13, 'PI': 22}",63058.0,8.0,294,4.0,7.0,0.0,8.49,0.16,4.14,8.0,2.98,willian-farias,Willian Farias,W. Farias,Willian Roberto Farias,https://s.glbimg.com/es/sde/f/2022/02/23/3b24fb4ac7b26a6349acb31a2578de4c_FORMATO.png,Coritiba
66456,Thonny Anderson,1008,Coritiba,"{'DS': 3, 'FC': 5, 'FF': 2, 'FS': 3, 'PI': 17}",101484.0,8.0,294,4.0,7.0,0.0,2.63,0.2,1.17,3.0,2.26,thonny-anderson,Thonny Anderson,T. Anderson,Thonny Anderson da Silva Carvalho,https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png,Coritiba
42158,Régis,1008,Coritiba,"{'DS': 2, 'FC': 1, 'FD': 2, 'FS': 3, 'PI': 15}",82647.0,8.0,294,4.0,6.0,0.0,3.66,-0.35,0.75,6.0,0.32,regis,Régis,Régis,Régis Augusto Salmazzo,https://s.glbimg.com/es/sde/f/2022/02/23/c47fcbc612efa64ebc997eda805f11e5_FORMATO.png,Coritiba
61875,Val,1008,Coritiba,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 3, 'FD': 1, 'FF': 3, 'FS': 3, 'PI': 17}",98306.0,8.0,294,4.0,7.0,0.0,4.2,1.1,2.5,5.0,4.23,val,Val,Val,Valdemir de Oliveira Soares,https://s.glbimg.com/es/sde/f/2022/02/23/55b00d4d936fd275a647c473479fa8d6_FORMATO.png,Coritiba
44076,Tadeu,1014,Goiás,"{'DE': 33, 'FS': 3, 'GS': 11, 'SG': 2}",82453.0,8.0,290,1.0,7.0,0.0,6.8,-0.28,4.19,8.0,1.9,tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.glbimg.com/es/sde/f/2022/03/10/f9b7377addfcfa29bfa11ee96aecbdc5_FORMATO.png,Goiás
82322,Hugo,1014,Goiás,"{'DS': 4, 'FS': 1, 'I': 1, 'PI': 31}",107908.0,8.0,290,2.0,5.0,0.0,2.64,0.0,0.7,3.0,0.68,hugo,Hugo,Hugo,Hugo Ferreira de Farias,https://s.glbimg.com/es/sde/f/2022/03/10/121d7e4dfd7120daf27329b4d1e02005_FORMATO.png,Goiás
67232,Reynaldo,1014,Goiás,"{'CA': 1, 'DS': 7, 'FC': 7, 'FD': 1, 'FF': 1, 'FS': 3, 'PI': 13, 'SG': 1}",97768.0,8.0,290,3.0,7.0,0.0,3.96,-0.61,2.08,6.0,1.18,reynaldo,Reynaldo,Reynaldo,Reynaldo César Moraes,https://s.glbimg.com/es/sde/f/2022/05/03/de1fca34e51b21b4624ba9bfd83a4b51_FORMATO.png,Goiás
80724,Da Silva,1014,Goiás,"{'CA': 2, 'DS': 3, 'FC': 4, 'FF': 2, 'FS': 1, 'PI': 11, 'SG': 1}",107251.0,8.0,290,3.0,6.0,0.0,1.23,0.0,1.28,5.0,0.11,da-silva,Da Silva,D. Silva,João Vitor Vallony da Silva,https://s.glbimg.com/es/sde/f/2022/04/14/725c74c1640e2114b3f019ae16a79a79_FORMATO.png,Goiás
18179,Elvis,1014,Goiás,"{'A': 1, 'CA': 2, 'DS': 5, 'FC': 8, 'FD': 1, 'FS': 9, 'G': 4, 'PI': 79}",73347.0,8.0,290,4.0,7.0,0.0,7.63,0.15,5.2,7.0,1.16,elvis,Elvis,Elvis,Elvis Vieira Araújo,https://s.glbimg.com/es/sde/f/2022/03/10/921e45ca3c1a59af28403b7d2cb8cc5e_FORMATO.png,Goiás
45820,Danilo Barcelos,1014,Goiás,"{'CA': 3, 'DS': 6, 'FC': 10, 'FF': 2, 'FS': 6, 'PI': 57, 'SG': 1}",84382.0,8.0,290,2.0,2.0,0.0,2.97,-0.01,0.73,7.0,0.43,danilo-barcelos,Danilo Barcelos,D. Barcelos,Danilo Carvalho Barcelos,https://s.glbimg.com/es/sde/f/2022/04/05/07d7f2dc608c0833bf6c29c75cb93a43_FORMATO.png,Goiás
29309,Fellipe Bastos,1014,Goiás,"{'CA': 2, 'DS': 5, 'FC': 6, 'FD': 4, 'FF': 3, 'FS': 3, 'PC': 1, 'PI': 31}",70116.0,8.0,290,4.0,6.0,0.0,2.91,0.32,0.85,8.0,1.15,fellipe-bastos,Fellipe Bastos,F. Bastos,Fellipe Ramos Ignez Bastos,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,Goiás
17546,Apodi,1014,Goiás,"{'A': 1, 'DS': 11, 'FC': 14, 'FD': 2, 'FF': 3, 'FS': 12, 'G': 1, 'I': 1, 'PI': 26, 'PS': 1}",51042.0,8.0,290,4.0,2.0,0.0,6.93,-0.15,3.89,8.0,1.8,apodi,Apodi,Apodi,Luiz Diallison de Souza Alves,https://s.glbimg.com/es/sde/f/2022/03/02/2c74555af9089b55a230b00443763cf4_FORMATO.jpeg,Goiás
85003,Luiz Filipe,1014,Goiás,"{'CA': 1, 'DS': 2, 'FC': 1, 'FS': 1, 'PI': 2, 'PS': 1}",110632.0,8.0,290,5.0,5.0,0.0,2.2,0.0,1.2,2.0,1.69,luiz-filipe,Luiz Filipe,L. Filipe,Luiz Filipe dos Reis Silva,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,Goiás
29120,Auremir,1014,Goiás,"{'FC': 1, 'PI': 4}",77570.0,8.0,290,4.0,2.0,0.0,1.19,0.0,-0.18,4.0,0.37,auremir,Auremir,Auremir,Auremir Evangelista dos Santos,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,Goiás
