,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,data,X_adj,Y_adj,team_name,opposing_team_name,team_name_base,opposing_team_name_base
943,425533,11,BlockedShot,0.874000015258789,0.5429999923706055,0.020128345116972923,Robert Lewandowski,a,227,OpenPlay,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Josip Stanisic,Aerial,2021-08-13,104.88000183105468,43.439999389648435,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
284,425537,26,MissedShots,0.8330000305175781,0.47,0.07023106515407562,Leroy Sané,a,337,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Alphonso Davies,Pass,2021-08-13,99.96000366210937,37.599999999999994,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
18,425549,57,SavedShot,0.9230000305175782,0.42900001525878906,0.4672015607357025,Alphonso Davies,a,7345,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Serge Gnabry,Aerial,2021-08-13,110.76000366210938,34.32000122070312,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
285,425544,47,SavedShot,0.8019999694824219,0.32,0.012912072241306305,Leroy Sané,a,337,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,Aerial,2021-08-13,96.23999633789062,25.6,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
286,425546,52,MissedShots,0.8159999847412109,0.33799999237060546,0.028160762041807175,Leroy Sané,a,337,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Joshua Kimmich,Chipped,2021-08-13,97.9199981689453,27.03999938964844,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
508,425532,9,Goal,0.8780000305175781,0.5570000076293945,0.3845338523387909,Alassane Pléa,h,3310,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Lars Stindl,Pass,2021-08-13,105.36000366210938,44.560000610351565,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
168,425531,3,MissedShots,0.8219999694824218,0.4879999923706055,0.06582623720169067,Patrick Herrmann,h,420,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Alassane Pléa,Pass,2021-08-13,98.63999633789061,39.039999389648436,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
224,425559,86,MissedShots,0.855999984741211,0.33599998474121096,0.053393568843603134,Kingsley Coman,a,226,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Jamal Musiala,Pass,2021-08-13,102.71999816894532,26.879998779296876,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
48,425558,85,MissedShots,0.9130000305175782,0.485,0.042474519461393356,Dayotchanculle Upamecano,a,5243,FromCorner,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Joshua Kimmich,BallTouch,2021-08-13,109.56000366210938,38.800000000000004,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
0,425561,89,BlockedShot,0.830999984741211,0.639000015258789,0.051320724189281464,Keanan Bennetts,h,7832,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,BallRecovery,2021-08-13,99.71999816894531,51.120001220703124,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
47,425552,62,MissedShots,0.9209999847412109,0.3659999847412109,0.019538220018148422,Dayotchanculle Upamecano,a,5243,FromCorner,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Joshua Kimmich,Cross,2021-08-13,110.5199981689453,29.27999877929687,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
60,425535,22,MissedShots,0.9009999847412109,0.514000015258789,0.08137396723031998,Nico Elvedi,h,212,SetPiece,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,None,2021-08-13,108.1199981689453,41.12000122070312,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
134,425562,94,MissedShots,0.860999984741211,0.515,0.1023261696100235,Joshua Kimmich,a,223,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Kingsley Coman,Pass,2021-08-13,103.3199981689453,41.2,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
381,425538,29,MissedShots,0.7480000305175781,0.7130000305175781,0.018638793379068375,Lars Stindl,h,208,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,BallRecovery,2021-08-13,89.76000366210937,57.04000244140626,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
382,425553,69,SavedShot,0.805,0.5209999847412109,0.053122665733098984,Lars Stindl,h,208,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Marcus Thuram,BallTouch,2021-08-13,96.6,41.679998779296874,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
383,425556,80,MissedShots,0.95,0.5320000076293945,0.6226253509521484,Lars Stindl,h,208,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Jonas Hofmann,Pass,2021-08-13,113.99999999999999,42.56000061035156,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
280,425539,31,BlockedShot,0.9159999847412109,0.485,0.047556713223457336,Leon Goretzka,a,335,FromCorner,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,Aerial,2021-08-13,109.91999816894531,38.800000000000004,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
281,425557,84,BlockedShot,0.955999984741211,0.5129999923706055,0.13664980232715607,Leon Goretzka,a,335,FromCorner,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Joshua Kimmich,Cross,2021-08-13,114.71999816894531,41.03999938964844,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
282,425560,87,BlockedShot,0.87,0.3820000076293945,0.06547729671001434,Leon Goretzka,a,335,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,None,2021-08-13,104.4,30.560000610351562,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
156,425548,54,SavedShot,0.9259999847412109,0.28700000762939454,0.032129187136888504,Florian Neuhaus,h,7065,FromCorner,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Patrick Herrmann,Cross,2021-08-13,111.11999816894532,22.96000061035156,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
16,425554,70,SavedShot,0.8280000305175781,0.6229999923706054,0.03864584490656853,Hannes Wolf,h,8171,FromCorner,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Nico Elvedi,Pass,2021-08-13,99.36000366210938,49.83999938964844,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
40,425547,53,MissedShots,0.925,0.44299999237060544,0.08290912955999374,Stefan Lainer,h,7831,SetPiece,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Patrick Herrmann,Chipped,2021-08-13,111.00000000000001,35.439999389648435,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
230,425555,76,MissedShots,0.9440000152587891,0.509000015258789,0.5566394925117493,Marcus Thuram,h,5992,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Stefan Lainer,Cross,2021-08-13,113.28000183105469,40.720001220703125,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach,Bayern Munich
3,425540,36,SavedShot,0.9159999847412109,0.35700000762939454,0.29199498891830444,Josip Stanisic,a,9458,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Robert Lewandowski,Pass,2021-08-13,109.91999816894531,28.560000610351565,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
2,425541,36,SavedShot,0.9540000152587891,0.4179999923706055,0.12101253122091293,Josip Stanisic,a,9458,OpenPlay,2021,LeftFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,Rebound,2021-08-13,114.4800018310547,33.439999389648435,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
948,425550,59,SavedShot,0.9059999847412109,0.4929999923706055,0.09687963873147964,Robert Lewandowski,a,227,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,,None,2021-08-13,108.71999816894531,39.43999938964844,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
947,425545,51,SavedShot,0.9159999847412109,0.5420000076293945,0.3319125771522522,Robert Lewandowski,a,227,OpenPlay,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Leroy Sané,Cross,2021-08-13,109.91999816894531,43.360000610351555,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
946,425543,41,Goal,0.9169999694824219,0.42900001525878906,0.22590681910514832,Robert Lewandowski,a,227,FromCorner,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Joshua Kimmich,Cross,2021-08-13,110.03999633789063,34.32000122070312,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
4,425542,41,MissedShots,0.855999984741211,0.4259999847412109,0.06867692619562149,Josip Stanisic,a,9458,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Robert Lewandowski,Pass,2021-08-13,102.71999816894532,34.07999877929688,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
945,425536,25,SavedShot,0.9469999694824218,0.47200000762939454,0.5879690051078796,Robert Lewandowski,a,227,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Alphonso Davies,Throughball,2021-08-13,113.63999633789064,37.76000061035156,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
331,425551,60,MissedShots,0.919000015258789,0.505,0.11167085915803909,Serge Gnabry,a,993,FromCorner,2021,Head,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Niklas Süle,Cross,2021-08-13,110.28000183105469,40.4,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
944,425534,13,SavedShot,0.85,0.44299999237060544,0.05120028927922249,Robert Lewandowski,a,227,OpenPlay,2021,RightFoot,17516,Borussia M.Gladbach,Bayern Munich,1,1,2021-08-13 18:30:00,Leon Goretzka,HeadPass,2021-08-13,102.0,35.439999389648435,Bayern Munich,Borussia M.Gladbach,Bayern Munich,Borussia Monchengladbach
15,425779,37,BlockedShot,0.955999984741211,0.305,0.046000104397535324,Woo-Yeong Jeong,a,7267,OpenPlay,2021,RightFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,,Rebound,2021-08-14,114.71999816894531,24.4,Freiburg,Arminia Bielefeld,SC Freiburg,Arminia Bielefeld
27,425776,30,ShotOnPost,0.9290000152587891,0.5790000152587891,0.3370426297187805,Nico Schlotterbeck,a,7485,SetPiece,2021,LeftFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,Vincenzo Grifo,Cross,2021-08-14,111.4800018310547,46.320001220703126,Freiburg,Arminia Bielefeld,SC Freiburg,Arminia Bielefeld
28,425789,74,MissedShots,0.9569999694824218,0.6580000305175782,0.06308028846979141,Nico Schlotterbeck,a,7485,OpenPlay,2021,LeftFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,,None,2021-08-14,114.83999633789061,52.64000244140625,Freiburg,Arminia Bielefeld,SC Freiburg,Arminia Bielefeld
0,425722,45,BlockedShot,0.9419999694824219,0.36,0.29962819814682007,Håvard Nielsen,a,5269,OpenPlay,2021,RightFoot,17519,VfB Stuttgart,Greuther Fuerth,5,1,2021-08-14 13:30:00,,TakeOn,2021-08-14,113.03999633789064,28.799999999999997,Greuther Fuerth,VfB Stuttgart,SpVgg Greuther Furth,VfB Stuttgart
80,425773,18,SavedShot,0.9630000305175781,0.36900001525878906,0.013012309558689594,Nicolas Höfler,a,4250,FromCorner,2021,Head,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,Christian Günter,Aerial,2021-08-14,115.56000366210937,29.52000122070313,Freiburg,Arminia Bielefeld,SC Freiburg,Arminia Bielefeld
416,426028,76,MissedShots,0.87,0.655,0.04301977530121803,Filip Kostic,a,64,OpenPlay,2021,RightFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,,None,2021-08-14,104.4,52.400000000000006,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund
46,425734,69,MissedShots,0.8919999694824219,0.575,0.05196041241288185,Marc-Oliver Kempf,h,4291,FromCorner,2021,LeftFoot,17519,VfB Stuttgart,Greuther Fuerth,5,1,2021-08-14 13:30:00,Philipp Klement,Cross,2021-08-14,107.03999633789063,46.0,VfB Stuttgart,Greuther Fuerth,VfB Stuttgart,SpVgg Greuther Furth
128,426022,57,BlockedShot,0.8730000305175781,0.43099998474121093,0.09555716067552567,Erling Haaland,h,8260,OpenPlay,2021,RightFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,,None,2021-08-14,104.76000366210938,34.47999877929687,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt
264,425758,54,BlockedShot,0.8040000152587891,0.53,0.06290384382009506,Florian Niederlechner,h,306,OpenPlay,2021,LeftFoot,17518,Augsburg,Hoffenheim,0,4,2021-08-14 13:30:00,,TakeOn,2021-08-14,96.48000183105468,42.4,Augsburg,Hoffenheim,FC Augsburg,1899 Hoffenheim
0,425678,76,SavedShot,0.8280000305175781,0.39799999237060546,0.0703190267086029,Milos Pantovic,a,378,OpenPlay,2021,RightFoot,17521,Wolfsburg,Bochum,1,0,2021-08-14 13:30:00,Elvis Rexhbecaj,Pass,2021-08-14,99.36000366210938,31.839999389648437,Bochum,Wolfsburg,VfL BOCHUM,VfL Wolfsburg
235,425757,49,MissedShots,0.8930000305175781,0.35700000762939454,0.04436105489730835,André Hahn,h,412,OpenPlay,2021,RightFoot,17518,Augsburg,Hoffenheim,0,4,2021-08-14 13:30:00,Ruben Vargas,Cross,2021-08-14,107.16000366210938,28.560000610351565,Augsburg,Hoffenheim,FC Augsburg,1899 Hoffenheim
44,425717,32,SavedShot,0.975,0.539000015258789,0.5141758918762207,Marc-Oliver Kempf,h,4291,FromCorner,2021,LeftFoot,17519,VfB Stuttgart,Greuther Fuerth,5,1,2021-08-14 13:30:00,Philipp Klement,Cross,2021-08-14,117.0,43.12000122070312,VfB Stuttgart,Greuther Fuerth,VfB Stuttgart,SpVgg Greuther Furth
45,425725,54,Goal,0.935,0.49200000762939455,0.4167224168777466,Marc-Oliver Kempf,h,4291,FromCorner,2021,Head,17519,VfB Stuttgart,Greuther Fuerth,5,1,2021-08-14 13:30:00,Borna Sosa,Cross,2021-08-14,112.20000000000002,39.36000061035156,VfB Stuttgart,Greuther Fuerth,VfB Stuttgart,SpVgg Greuther Furth
317,425671,40,MissedShots,0.764000015258789,0.49900001525878906,0.042482443153858185,Maximilian Arnold,h,153,OpenPlay,2021,RightFoot,17521,Wolfsburg,Bochum,1,0,2021-08-14 13:30:00,Maximilian Philipp,LayOff,2021-08-14,91.68000183105468,39.92000122070313,Wolfsburg,Bochum,VfL Wolfsburg,VfL BOCHUM
47,425739,75,Goal,0.9290000152587891,0.524000015258789,0.19524505734443665,Marc-Oliver Kempf,h,4291,FromCorner,2021,Head,17519,VfB Stuttgart,Greuther Fuerth,5,1,2021-08-14 13:30:00,Borna Sosa,Aerial,2021-08-14,111.4800018310547,41.92000122070312,VfB Stuttgart,Greuther Fuerth,VfB Stuttgart,SpVgg Greuther Furth
83,425686,5,SavedShot,0.8490000152587891,0.5690000152587891,0.0788421556353569,Marcus Ingvartsen,h,7883,OpenPlay,2021,LeftFoot,17520,Union Berlin,Bayer Leverkusen,1,1,2021-08-14 13:30:00,Taiwo Awoniyi,Pass,2021-08-14,101.8800018310547,45.52000122070313,Union Berlin,Bayer Leverkusen,Union Berlin,Bayer Leverkusen
54,425771,7,MissedShots,0.82,0.42700000762939455,0.027290215715765953,Fabian Klos,h,8792,SetPiece,2021,RightFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,Stefan Ortega Moreno,Pass,2021-08-14,98.39999999999999,34.16000061035157,Arminia Bielefeld,Freiburg,Arminia Bielefeld,SC Freiburg
129,426027,69,Goal,0.875,0.5670000076293945,0.3149520754814148,Erling Haaland,h,8260,OpenPlay,2021,RightFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Marco Reus,Pass,2021-08-14,105.0,45.360000610351555,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt
56,425780,45,BlockedShot,0.8719999694824219,0.33599998474121096,0.05509346351027489,Fabian Klos,h,8792,OpenPlay,2021,RightFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,Fabian Kunze,Chipped,2021-08-14,104.63999633789061,26.879998779296876,Arminia Bielefeld,Freiburg,Arminia Bielefeld,SC Freiburg
57,425793,87,SavedShot,0.855,0.335,0.047731559723615646,Fabian Klos,h,8792,OpenPlay,2021,LeftFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,,None,2021-08-14,102.60000000000001,26.8,Arminia Bielefeld,Freiburg,Arminia Bielefeld,SC Freiburg
28,425714,29,Goal,0.9369999694824219,0.3890000152587891,0.38835400342941284,Wataru Endo,h,8808,OpenPlay,2021,RightFoot,17519,VfB Stuttgart,Greuther Fuerth,5,1,2021-08-14 13:30:00,Philipp Förster,Throughball,2021-08-14,112.43999633789063,31.120001220703124,VfB Stuttgart,Greuther Fuerth,VfB Stuttgart,SpVgg Greuther Furth
33,426020,49,BlockedShot,0.8919999694824219,0.5459999847412109,0.11258703470230103,Jude Bellingham,h,8824,OpenPlay,2021,LeftFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Giovanni Reyna,None,2021-08-14,107.03999633789063,43.679998779296874,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt
129,425759,55,MissedShots,0.7619999694824219,0.4329999923706055,0.0322081595659256,Sebastian Rudy,a,90,OpenPlay,2021,RightFoot,17518,Augsburg,Hoffenheim,0,4,2021-08-14 13:30:00,Jacob Bruun Larsen,Pass,2021-08-14,91.43999633789063,34.63999938964844,Hoffenheim,Augsburg,1899 Hoffenheim,FC Augsburg
131,425769,94,Goal,0.9719999694824218,0.4809999847412109,0.9689230918884277,Sebastian Rudy,a,90,OpenPlay,2021,RightFoot,17518,Augsburg,Hoffenheim,0,4,2021-08-14 13:30:00,Georginio Rutter,Pass,2021-08-14,116.63999633789062,38.47999877929687,Hoffenheim,Augsburg,1899 Hoffenheim,FC Augsburg
61,425665,14,MissedShots,0.914000015258789,0.6270000076293946,0.020835308358073235,Simon Zoller,a,139,FromCorner,2021,Head,17521,Wolfsburg,Bochum,1,0,2021-08-14 13:30:00,Elvis Rexhbecaj,Cross,2021-08-14,109.68000183105468,50.16000061035156,Bochum,Wolfsburg,VfL BOCHUM,VfL Wolfsburg
59,425689,10,MissedShots,0.9230000305175782,0.40400001525878904,0.04919610917568207,Jonathan Tah,a,183,FromCorner,2021,Head,17520,Union Berlin,Bayer Leverkusen,1,1,2021-08-14 13:30:00,Kerem Demirbay,Cross,2021-08-14,110.76000366210938,32.32000122070312,Bayer Leverkusen,Union Berlin,Bayer Leverkusen,Union Berlin
60,425707,86,MissedShots,0.8830000305175781,0.45799999237060546,0.036947302520275116,Jonathan Tah,a,183,FromCorner,2021,Head,17520,Union Berlin,Bayer Leverkusen,1,1,2021-08-14 13:30:00,Kerem Demirbay,Cross,2021-08-14,105.96000366210939,36.63999938964844,Bayer Leverkusen,Union Berlin,Bayer Leverkusen,Union Berlin
127,426017,33,Goal,0.8209999847412109,0.5509999847412109,0.30603882670402527,Erling Haaland,h,8260,OpenPlay,2021,LeftFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Marco Reus,TakeOn,2021-08-14,98.51999816894532,44.07999877929687,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt
41,426013,14,BlockedShot,0.9009999847412109,0.59,0.03340866416692734,Evan Ndicka,a,7049,FromCorner,2021,Head,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Daichi Kamada,Cross,2021-08-14,108.1199981689453,47.199999999999996,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund
55,425777,34,BlockedShot,0.899000015258789,0.40400001525878904,0.02227037027478218,Fabian Klos,h,8792,OpenPlay,2021,Head,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,Cédric Brunner,Aerial,2021-08-14,107.88000183105468,32.32000122070312,Arminia Bielefeld,Freiburg,Arminia Bielefeld,SC Freiburg
9,425781,47,SavedShot,0.8680000305175781,0.375,0.31591206789016724,Masaya Okugawa,h,9352,OpenPlay,2021,RightFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,,TakeOn,2021-08-14,104.16000366210936,30.0,Arminia Bielefeld,Freiburg,Arminia Bielefeld,SC Freiburg
60,425737,72,SavedShot,0.8059999847412109,0.5159999847412109,0.048527609556913376,Branimir Hrgota,a,216,OpenPlay,2021,LeftFoot,17519,VfB Stuttgart,Greuther Fuerth,5,1,2021-08-14 13:30:00,Adrian Fein,Pass,2021-08-14,96.71999816894531,41.27999877929687,Greuther Fuerth,VfB Stuttgart,SpVgg Greuther Furth,VfB Stuttgart
254,425664,10,SavedShot,0.9319999694824219,0.38,0.01308110635727644,Wout Weghorst,h,7052,FromCorner,2021,Head,17521,Wolfsburg,Bochum,1,0,2021-08-14 13:30:00,Maximilian Philipp,Aerial,2021-08-14,111.83999633789064,30.4,Wolfsburg,Bochum,VfL Wolfsburg,VfL BOCHUM
253,425663,4,SavedShot,0.885,0.5,0.75777667760849,Wout Weghorst,h,7052,Penalty,2021,RightFoot,17521,Wolfsburg,Bochum,1,0,2021-08-14 13:30:00,,Standard,2021-08-14,106.2,40.0,Wolfsburg,Bochum,VfL Wolfsburg,VfL BOCHUM
252,425659,0,MissedShots,0.855,0.6120000076293945,0.06939432770013809,Wout Weghorst,h,7052,OpenPlay,2021,LeftFoot,17521,Wolfsburg,Bochum,1,0,2021-08-14 13:30:00,Renato Steffen,CornerAwarded,2021-08-14,102.60000000000001,48.960000610351564,Wolfsburg,Bochum,VfL Wolfsburg,VfL BOCHUM
6,425766,86,Goal,0.874000015258789,0.5629999923706055,0.5191956758499146,Georginio Rutter,a,6937,OpenPlay,2021,RightFoot,17518,Augsburg,Hoffenheim,0,4,2021-08-14 13:30:00,Andrej Kramaric,TakeOn,2021-08-14,104.88000183105468,45.03999938964844,Hoffenheim,Augsburg,1899 Hoffenheim,FC Augsburg
115,425695,45,SavedShot,0.775,0.7019999694824218,0.02114684134721756,Moussa Diaby,a,6556,OpenPlay,2021,LeftFoot,17520,Union Berlin,Bayer Leverkusen,1,1,2021-08-14 13:30:00,Charles Aránguiz,TakeOn,2021-08-14,93.0,56.159997558593744,Bayer Leverkusen,Union Berlin,Bayer Leverkusen,Union Berlin
14,426030,85,SavedShot,0.9430000305175781,0.45,0.36086976528167725,Santos Borré,a,5113,OpenPlay,2021,Head,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Filip Kostic,Cross,2021-08-14,113.16000366210939,36.00000000000001,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund
13,426026,63,BlockedShot,0.879000015258789,0.4759999847412109,0.08232293277978897,Santos Borré,a,5113,OpenPlay,2021,RightFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,,Rebound,2021-08-14,105.48000183105468,38.07999877929687,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund
12,426021,54,MissedShots,0.9269999694824219,0.4159999847412109,0.27267277240753174,Santos Borré,a,5113,OpenPlay,2021,RightFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Jesper Lindstrom,Cross,2021-08-14,111.23999633789063,33.279998779296875,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund
11,426019,46,SavedShot,0.9059999847412109,0.45799999237060546,0.054264526814222336,Santos Borré,a,5113,OpenPlay,2021,Head,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Jesper Lindstrom,Aerial,2021-08-14,108.71999816894531,36.63999938964844,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund
116,425702,77,BlockedShot,0.8119999694824219,0.29100000381469726,0.026314355432987213,Moussa Diaby,a,6556,OpenPlay,2021,LeftFoot,17520,Union Berlin,Bayer Leverkusen,1,1,2021-08-14 13:30:00,Paulinho,Pass,2021-08-14,97.43999633789065,23.280000305175783,Bayer Leverkusen,Union Berlin,Bayer Leverkusen,Union Berlin
43,425687,6,Goal,0.8059999847412109,0.46799999237060547,0.1022157073020935,Taiwo Awoniyi,h,7814,OpenPlay,2021,RightFoot,17520,Union Berlin,Bayer Leverkusen,1,1,2021-08-14 13:30:00,Max Kruse,Chipped,2021-08-14,96.71999816894531,37.439999389648435,Union Berlin,Bayer Leverkusen,Union Berlin,Bayer Leverkusen
374,426014,22,Goal,0.9080000305175782,0.620999984741211,0.3747279644012451,Marco Reus,h,319,OpenPlay,2021,LeftFoot,17522,Borussia Dortmund,Eintracht Frankfurt,5,2,2021-08-14 16:30:00,Erling Haaland,Pass,2021-08-14,108.96000366210939,49.67999877929688,Borussia Dortmund,Eintracht Frankfurt,Borussia Dortmund,Eintracht Frankfurt
10,425782,49,SavedShot,0.8159999847412109,0.485,0.060395728796720505,Masaya Okugawa,h,9352,OpenPlay,2021,LeftFoot,17517,Arminia Bielefeld,Freiburg,0,0,2021-08-14 13:30:00,Alessandro Schöpf,BallTouch,2021-08-14,97.9199981689453,38.800000000000004,Arminia Bielefeld,Freiburg,Arminia Bielefeld,SC Freiburg
