,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,data,X_adj,Y_adj,team_name,opposing_team_name,team_name_base,opposing_team_name_base
347,425848,46,Goal,0.9580000305175781,0.5329999923706055,0.5539305806159973,Richarlison,h,6026,FromCorner,2021,LeftFoot,16380,Everton,Southampton,3,1,2021-08-14 14:00:00,Andros Townsend,HeadPass,2021-08-14,114.96000366210937,42.63999938964844,Everton,Southampton,Everton,Southampton
74,425809,46,BlockedShot,0.889000015258789,0.5629999923706055,0.014093559235334396,Shane Duffy,a,6047,FromCorner,2021,Head,16378,Burnley,Brighton,1,2,2021-08-14 14:00:00,Pascal Groß,Aerial,2021-08-14,106.68000183105468,45.03999938964844,Brighton,Burnley,Brighton,Burnley
14,425836,57,Goal,0.745999984741211,0.32,0.02017160877585411,Trevoh Chalobah,h,6615,OpenPlay,2021,RightFoot,16379,Chelsea,Crystal Palace,3,0,2021-08-14 14:00:00,Mateo Kovacic,Pass,2021-08-14,89.51999816894532,25.6,Chelsea,Crystal Palace,Chelsea,Crystal Palace
359,425837,62,SavedShot,0.925,0.4329999923706055,0.029565202072262764,Jordan Ayew,a,672,FromCorner,2021,Head,16379,Chelsea,Crystal Palace,3,0,2021-08-14 14:00:00,James McArthur,Aerial,2021-08-14,111.00000000000001,34.63999938964844,Crystal Palace,Chelsea,Crystal Palace,Chelsea
100,425898,49,MissedShots,0.784000015258789,0.580999984741211,0.022975539788603783,John McGinn,a,7723,OpenPlay,2021,LeftFoot,16382,Watford,Aston Villa,3,2,2021-08-14 14:00:00,,None,2021-08-14,94.08000183105469,46.47999877929688,Aston Villa,Watford,Aston Villa,Watford
72,425801,34,MissedShots,0.899000015258789,0.545,0.022106889635324478,Shane Duffy,a,6047,FromCorner,2021,Head,16378,Burnley,Brighton,1,2,2021-08-14 14:00:00,,Aerial,2021-08-14,107.88000183105468,43.6,Brighton,Burnley,Brighton,Burnley
46,425639,15,SavedShot,0.7830000305175782,0.6569999694824219,0.01783052645623684,Jack Harrison,a,8720,FromCorner,2021,LeftFoot,16377,Manchester United,Leeds,5,1,2021-08-14 11:30:00,,None,2021-08-14,93.96000366210939,52.55999755859375,Leeds,Manchester United,Leeds,Manchester United
73,425805,40,BlockedShot,0.9059999847412109,0.40599998474121096,0.013374991714954376,Shane Duffy,a,6047,FromCorner,2021,Head,16378,Burnley,Brighton,1,2,2021-08-14 14:00:00,Solly March,Aerial,2021-08-14,108.71999816894531,32.47999877929688,Brighton,Burnley,Brighton,Burnley
72,425633,1,BlockedShot,0.8880000305175781,0.3110000038146973,0.054759711027145386,Scott McTominay,h,5560,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,2021-08-14 11:30:00,Bruno Fernandes,Pass,2021-08-14,106.56000366210938,24.880000305175784,Manchester United,Leeds,Manchester United,Leeds
173,425859,87,SavedShot,0.879000015258789,0.6609999847412109,0.4697795808315277,Alex Iwobi,h,500,OpenPlay,2021,LeftFoot,16380,Everton,Southampton,3,1,2021-08-14 14:00:00,Richarlison,Throughball,2021-08-14,105.48000183105468,52.879998779296876,Everton,Southampton,Everton,Southampton
236,425996,57,MissedShots,0.8619999694824219,0.3629999923706055,0.03756185993552208,Pierre Lees-Melou,h,5619,FromCorner,2021,RightFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Dimitris Giannoulis,Chipped,2021-08-14,103.43999633789063,29.03999938964844,Norwich,Liverpool,Norwich,Liverpool
190,425991,46,MissedShots,0.8980000305175782,0.4829999923706055,0.0423620380461216,Milot Rashica,h,6523,OpenPlay,2021,OtherBodyPart,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Pierre Lees-Melou,Aerial,2021-08-14,107.76000366210938,38.63999938964844,Norwich,Liverpool,Norwich,Liverpool
7,425881,86,BlockedShot,0.9569999694824218,0.3990000152587891,0.15790164470672607,Max Kilman,a,7332,OpenPlay,2021,LeftFoot,16381,Leicester,Wolverhampton Wanderers,1,0,2021-08-14 14:00:00,Raúl Jiménez,TakeOn,2021-08-14,114.83999633789061,31.920001220703124,Wolverhampton Wanderers,Leicester,Wolves,Leicester
102,425906,89,MissedShots,0.8009999847412109,0.6580000305175782,0.028015201911330223,John McGinn,a,7723,OpenPlay,2021,LeftFoot,16382,Watford,Aston Villa,3,2,2021-08-14 14:00:00,Ashley Young,Pass,2021-08-14,96.11999816894532,52.64000244140625,Aston Villa,Watford,Aston Villa,Watford
101,425902,69,Goal,0.8290000152587891,0.5079999923706054,0.03374207019805908,John McGinn,a,7723,OpenPlay,2021,LeftFoot,16382,Watford,Aston Villa,3,2,2021-08-14 14:00:00,Leon Bailey,Cross,2021-08-14,99.4800018310547,40.63999938964844,Aston Villa,Watford,Aston Villa,Watford
725,426003,79,MissedShots,0.855,0.53,0.057369183748960495,Mohamed Salah,a,1250,FromCorner,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Virgil van Dijk,Pass,2021-08-14,102.60000000000001,42.4,Liverpool,Norwich,Liverpool,Norwich
172,425853,73,MissedShots,0.88,0.44599998474121094,0.08183462172746658,Alex Iwobi,h,500,OpenPlay,2021,RightFoot,16380,Everton,Southampton,3,1,2021-08-14 14:00:00,Seamus Coleman,Cross,2021-08-14,105.60000000000001,35.679998779296874,Everton,Southampton,Everton,Southampton
724,426002,73,Goal,0.845,0.40900001525878904,0.04783206433057785,Mohamed Salah,a,1250,FromCorner,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,,None,2021-08-14,101.39999999999998,32.72000122070312,Liverpool,Norwich,Liverpool,Norwich
75,425813,66,SavedShot,0.8819999694824219,0.47,0.014164595864713192,Shane Duffy,a,6047,FromCorner,2021,Head,16378,Burnley,Brighton,1,2,2021-08-14 14:00:00,Solly March,Aerial,2021-08-14,105.83999633789062,37.599999999999994,Brighton,Burnley,Brighton,Burnley
9,425908,97,MissedShots,0.785,0.3029999923706055,0.010808209888637066,Matthew Cash,a,8864,OpenPlay,2021,RightFoot,16382,Watford,Aston Villa,3,2,2021-08-14 14:00:00,,Aerial,2021-08-14,94.20000000000002,24.23999938964844,Aston Villa,Watford,Aston Villa,Watford
6,425882,86,SavedShot,0.91,0.5429999923706055,0.038339853286743164,Max Kilman,a,7332,OpenPlay,2021,Head,16381,Leicester,Wolverhampton Wanderers,1,0,2021-08-14 14:00:00,Rúben Neves,Aerial,2021-08-14,109.2,43.439999389648435,Wolverhampton Wanderers,Leicester,Wolves,Leicester
722,425982,22,MissedShots,0.8619999694824219,0.365,0.03692417964339256,Mohamed Salah,a,1250,OpenPlay,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Sadio Mané,Cross,2021-08-14,103.43999633789063,29.2,Liverpool,Norwich,Liverpool,Norwich
723,425987,33,BlockedShot,0.8109999847412109,0.435,0.03303049877285957,Mohamed Salah,a,1250,FromCorner,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,,None,2021-08-14,97.3199981689453,34.8,Liverpool,Norwich,Liverpool,Norwich
146,426248,78,MissedShots,0.7880000305175782,0.6359999847412109,0.017438968643546104,Ryan Fraser,h,1683,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,None,2021-08-15,94.56000366210938,50.879998779296876,Newcastle United,West Ham,Newcastle,West Ham
61,426232,32,MissedShots,0.94,0.485,0.07043277472257614,Ciaran Clark,h,875,FromCorner,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Matt Ritchie,Aerial,2021-08-15,112.79999999999998,38.800000000000004,Newcastle United,West Ham,Newcastle,West Ham
94,426446,59,MissedShots,0.909000015258789,0.44,0.046291887760162354,Nathan Aké,a,579,FromCorner,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Fernandinho,HeadPass,2021-08-15,109.08000183105469,35.2,Manchester City,Tottenham,Manchester City,Tottenham
482,426434,39,MissedShots,0.8119999694824219,0.5420000076293945,0.07552296668291092,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,Pass,2021-08-15,97.43999633789065,43.360000610351555,Tottenham,Manchester City,Tottenham,Manchester City
25,426447,59,MissedShots,0.8809999847412109,0.6370000076293946,0.5236930251121521,Steven Bergwijn,h,8300,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Dispossessed,2021-08-15,105.71999816894531,50.960000610351564,Tottenham,Manchester City,Tottenham,Manchester City
24,426428,20,BlockedShot,0.775,0.64,0.023931406438350677,Steven Bergwijn,h,8300,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Pierre-Emile Højbjerg,Pass,2021-08-15,93.0,51.2,Tottenham,Manchester City,Tottenham,Manchester City
152,426432,33,BlockedShot,0.8540000152587891,0.6880000305175781,0.040807340294122696,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None,2021-08-15,102.48000183105471,55.04000244140626,Manchester City,Tottenham,Manchester City,Tottenham
270,426225,22,SavedShot,0.895,0.485,0.12838605046272278,Callum Wilson,h,468,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Jonjo Shelvey,Throughball,2021-08-15,107.39999999999998,38.800000000000004,Newcastle United,West Ham,Newcastle,West Ham
127,426223,17,Goal,0.9219999694824219,0.73,0.044953539967536926,Aaron Cresswell,a,534,OpenPlay,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Pablo Fornals,Pass,2021-08-15,110.63999633789061,58.4,West Ham,Newcastle United,West Ham,Newcastle
60,426228,26,MissedShots,0.9330000305175781,0.5670000076293945,0.1300649791955948,Ciaran Clark,h,875,FromCorner,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,Rebound,2021-08-15,111.96000366210936,45.360000610351555,Newcastle United,West Ham,Newcastle,West Ham
26,426448,60,SavedShot,0.71,0.4520000076293945,0.020456060767173767,Steven Bergwijn,h,8300,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Sergio Reguilón,Pass,2021-08-15,85.2,36.16000061035156,Tottenham,Manchester City,Tottenham,Manchester City
481,426431,27,BlockedShot,0.9059999847412109,0.4209999847412109,0.12446729093790054,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Steven Bergwijn,Pass,2021-08-15,108.71999816894531,33.679998779296874,Tottenham,Manchester City,Tottenham,Manchester City
269,426220,4,Goal,0.9769999694824218,0.47299999237060547,0.7062949538230896,Callum Wilson,h,468,OpenPlay,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Allan Saint-Maximin,Cross,2021-08-15,117.23999633789062,37.83999938964844,Newcastle United,West Ham,Newcastle,West Ham
135,426218,1,BlockedShot,0.915,0.48200000762939454,0.03790903091430664,Craig Dawson,a,804,FromCorner,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Aaron Cresswell,Aerial,2021-08-15,109.80000000000001,38.560000610351565,West Ham,Newcastle United,West Ham,Newcastle
211,426443,53,BlockedShot,0.7030000305175781,0.5990000152587891,0.012808654457330704,Pierre-Emile Højbjerg,h,343,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,Pass,2021-08-15,84.36000366210938,47.92000122070312,Tottenham,Manchester City,Tottenham,Manchester City
296,426430,23,BlockedShot,0.9169999694824219,0.34299999237060547,0.060220737010240555,Lucas Moura,h,3293,SetPiece,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Rebound,2021-08-15,110.03999633789063,27.439999389648438,Tottenham,Manchester City,Tottenham,Manchester City
86,426219,1,BlockedShot,0.9469999694824218,0.57,0.0446656197309494,Tomas Soucek,a,8288,FromCorner,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,Rebound,2021-08-15,113.63999633789064,45.599999999999994,West Ham,Newcastle United,West Ham,Newcastle
362,426242,61,ShotOnPost,0.9730000305175781,0.575999984741211,0.3477594554424286,Michail Antonio,a,531,OpenPlay,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Vladimir Coufal,Pass,2021-08-15,116.76000366210937,46.07999877929687,West Ham,Newcastle United,West Ham,Newcastle
51,426230,30,BlockedShot,0.8690000152587891,0.5940000152587891,0.09659561514854431,Said Benrahma,a,3585,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Pablo Fornals,Pass,2021-08-15,104.2800018310547,47.52000122070313,West Ham,Newcastle United,West Ham,Newcastle
298,426450,73,BlockedShot,0.8780000305175781,0.48200000762939454,0.07769915461540222,Lucas Moura,h,3293,SetPiece,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None,2021-08-15,105.36000366210938,38.560000610351565,Tottenham,Manchester City,Tottenham,Manchester City
87,426229,28,BlockedShot,0.9030000305175782,0.525,0.04611944034695625,Tomas Soucek,a,8288,FromCorner,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Declan Rice,HeadPass,2021-08-15,108.36000366210938,42.00000000000001,West Ham,Newcastle United,West Ham,Newcastle
88,426244,62,Goal,0.9580000305175781,0.4640000152587891,0.6523840427398682,Tomas Soucek,a,8288,SetPiece,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,Rebound,2021-08-15,114.96000366210937,37.12000122070313,West Ham,Newcastle United,West Ham,Newcastle
59,426227,26,BlockedShot,0.9180000305175782,0.5479999923706055,0.03200259432196617,Ciaran Clark,h,875,FromCorner,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Matt Ritchie,Aerial,2021-08-15,110.16000366210936,43.83999938964844,Newcastle United,West Ham,Newcastle,West Ham
485,426433,34,MissedShots,0.9059999847412109,0.51,0.47422367334365845,Riyad Mahrez,a,750,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None,2021-08-15,108.71999816894531,40.800000000000004,Manchester City,Tottenham,Manchester City,Tottenham
361,426221,7,BlockedShot,0.7330000305175781,0.6029999923706054,0.01307973824441433,Michail Antonio,a,531,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Pablo Fornals,TakeOn,2021-08-15,87.96000366210937,48.23999938964843,West Ham,Newcastle United,West Ham,Newcastle
128,426238,51,MissedShots,0.7,0.49700000762939456,0.03802143782377243,Aaron Cresswell,a,534,DirectFreekick,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,Standard,2021-08-15,83.99999999999999,39.76000061035157,West Ham,Newcastle United,West Ham,Newcastle
89,426250,82,BlockedShot,0.81,0.40299999237060546,0.05382486805319786,Tomas Soucek,a,8288,OpenPlay,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Vladimir Coufal,Pass,2021-08-15,97.20000000000002,32.23999938964844,West Ham,Newcastle United,West Ham,Newcastle
272,426247,70,MissedShots,0.9330000305175781,0.42700000762939455,0.09551658481359482,Callum Wilson,h,468,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Jacob Murphy,BallTouch,2021-08-15,111.96000366210936,34.16000061035157,Newcastle United,West Ham,Newcastle,West Ham
540,426454,83,SavedShot,0.7859999847412109,0.6669999694824219,0.023583421483635902,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Jack Grealish,Pass,2021-08-15,94.3199981689453,53.359997558593754,Manchester City,Tottenham,Manchester City,Tottenham
271,426235,42,BlockedShot,0.8219999694824218,0.6359999847412109,0.07721737772226334,Callum Wilson,h,468,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Allan Saint-Maximin,Pass,2021-08-15,98.63999633789061,50.879998779296876,Newcastle United,West Ham,Newcastle,West Ham
214,426251,86,BlockedShot,0.8169999694824219,0.51,0.03983336687088013,Matt Ritchie,h,461,FromCorner,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,None,2021-08-15,98.03999633789063,40.800000000000004,Newcastle United,West Ham,Newcastle,West Ham
486,426435,40,BlockedShot,0.779000015258789,0.395,0.02530243620276451,Riyad Mahrez,a,750,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None,2021-08-15,93.48000183105468,31.600000000000005,Manchester City,Tottenham,Manchester City,Tottenham
257,426231,30,MissedShots,0.8030000305175782,0.485,0.035019584000110626,Pablo Fornals,a,2335,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,Rebound,2021-08-15,96.36000366210938,38.800000000000004,West Ham,Newcastle United,West Ham,Newcastle
297,426440,48,MissedShots,0.7290000152587891,0.5220000076293946,0.016568345949053764,Lucas Moura,h,3293,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Sergio Reguilón,Pass,2021-08-15,87.4800018310547,41.76000061035157,Tottenham,Manchester City,Tottenham,Manchester City
29,426237,46,MissedShots,0.865999984741211,0.41200000762939454,0.054635800421237946,Emil Krafth,h,1545,FromCorner,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Matt Ritchie,Pass,2021-08-15,103.9199981689453,32.960000610351564,Newcastle United,West Ham,Newcastle,West Ham
485,426452,78,BlockedShot,0.7819999694824219,0.4490000152587891,0.026767266914248466,Son Heung-Min,h,453,SetPiece,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Pierre-Emile Højbjerg,Pass,2021-08-15,93.83999633789062,35.92000122070313,Tottenham,Manchester City,Tottenham,Manchester City
126,426427,5,MissedShots,0.8880000305175781,0.42700000762939455,0.13088925182819366,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,TakeOn,2021-08-15,106.56000366210938,34.16000061035157,Manchester City,Tottenham,Manchester City,Tottenham
128,426453,80,MissedShots,0.8190000152587891,0.45599998474121095,0.008122500032186508,João Cancelo,a,2379,FromCorner,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Kevin De Bruyne,Chipped,2021-08-15,98.2800018310547,36.47999877929687,Manchester City,Tottenham,Manchester City,Tottenham
83,426245,65,SavedShot,0.7440000152587891,0.48900001525878906,0.028549550101161003,Jarrod Bowen,a,1776,OpenPlay,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,BallRecovery,2021-08-15,89.2800018310547,39.120001220703124,West Ham,Newcastle United,West Ham,Newcastle
271,426439,47,BlockedShot,0.8669999694824219,0.5179999923706055,0.11210951954126358,Ilkay Gündogan,a,314,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Jack Grealish,Pass,2021-08-15,104.03999633789063,41.439999389648435,Manchester City,Tottenham,Manchester City,Tottenham
270,426425,3,BlockedShot,0.8059999847412109,0.73,0.06091201677918434,Ilkay Gündogan,a,314,DirectFreekick,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Standard,2021-08-15,96.71999816894531,58.4,Manchester City,Tottenham,Manchester City,Tottenham
82,426224,22,SavedShot,0.9069999694824219,0.5729999923706055,0.3997558653354645,Jarrod Bowen,a,1776,OpenPlay,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Pablo Fornals,TakeOn,2021-08-15,108.83999633789062,45.83999938964844,West Ham,Newcastle United,West Ham,Newcastle
199,426442,51,MissedShots,0.7330000305175781,0.34700000762939454,0.014113952405750751,Fernandinho,a,614,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Riyad Mahrez,Pass,2021-08-15,87.96000366210937,27.760000610351565,Manchester City,Tottenham,Manchester City,Tottenham
81,426252,87,MissedShots,0.9059999847412109,0.48,0.10544835776090622,Federico Fernández,h,708,FromCorner,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,None,2021-08-15,108.71999816894531,38.4,Newcastle United,West Ham,Newcastle,West Ham
198,426438,43,MissedShots,0.7519999694824219,0.40599998474121096,0.015307190828025341,Fernandinho,a,614,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Rebound,2021-08-15,90.23999633789062,32.47999877929688,Manchester City,Tottenham,Manchester City,Tottenham
197,426426,4,MissedShots,0.9230000305175782,0.4909999847412109,0.25605326890945435,Fernandinho,a,614,FromCorner,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Benjamin Mendy,Aerial,2021-08-15,110.76000366210938,39.279998779296875,Manchester City,Tottenham,Manchester City,Tottenham
107,426226,25,BlockedShot,0.8119999694824219,0.54,0.059223249554634094,Miguel Almirón,h,7420,OpenPlay,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Allan Saint-Maximin,Pass,2021-08-15,97.43999633789065,43.2,Newcastle United,West Ham,Newcastle,West Ham
90,426455,85,SavedShot,0.9690000152587891,0.30100000381469727,0.05630343779921532,Ferrán Torres,a,6441,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,João Cancelo,Pass,2021-08-15,116.28000183105469,24.08000030517578,Manchester City,Tottenham,Manchester City,Tottenham
89,426449,69,MissedShots,0.9619999694824218,0.485,0.6131097674369812,Ferrán Torres,a,6441,SetPiece,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,João Cancelo,Cross,2021-08-15,115.43999633789062,38.800000000000004,Manchester City,Tottenham,Manchester City,Tottenham
484,426444,54,Goal,0.8059999847412109,0.3240000152587891,0.027829401195049286,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Steven Bergwijn,Pass,2021-08-15,96.71999816894531,25.920001220703128,Tottenham,Manchester City,Tottenham,Manchester City
37,426429,23,MissedShots,0.92,0.544000015258789,0.054319337010383606,Davinson Sánchez,h,6249,SetPiece,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Son Heung-Min,Aerial,2021-08-15,110.4,43.52000122070312,Tottenham,Manchester City,Tottenham,Manchester City
70,426222,9,BlockedShot,0.7680000305175781,0.2720000076293945,0.02070678398013115,Isaac Hayden,h,6062,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Miguel Almirón,Pass,2021-08-15,92.16000366210938,21.76000061035156,Newcastle United,West Ham,Newcastle,West Ham
52,426236,43,MissedShots,0.7669999694824219,0.3970000076293945,0.023153284564614296,Said Benrahma,a,3585,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Jarrod Bowen,Pass,2021-08-15,92.03999633789063,31.760000610351565,West Ham,Newcastle United,West Ham,Newcastle
53,426239,52,Goal,0.955999984741211,0.44099998474121094,0.4567725360393524,Said Benrahma,a,3585,OpenPlay,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Michail Antonio,Cross,2021-08-15,114.71999816894531,35.279998779296875,West Ham,Newcastle United,West Ham,Newcastle
153,426437,43,BlockedShot,0.8619999694824219,0.375,0.07863467931747437,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,João Cancelo,Pass,2021-08-15,103.43999633789063,30.0,Manchester City,Tottenham,Manchester City,Tottenham
154,426451,74,SavedShot,0.91,0.67,0.10275715589523315,Jack Grealish,a,675,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Gabriel Jesus,Throughball,2021-08-15,109.2,53.6,Manchester City,Tottenham,Manchester City,Tottenham
57,426240,55,BlockedShot,0.7269999694824218,0.4129999923706055,0.012678653001785278,Jacob Murphy,h,6063,OpenPlay,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,None,2021-08-15,87.23999633789062,33.039999389648436,Newcastle United,West Ham,Newcastle,West Ham
483,426436,41,MissedShots,0.8009999847412109,0.34799999237060547,0.01912630908191204,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,HeadPass,2021-08-15,96.11999816894532,27.83999938964844,Tottenham,Manchester City,Tottenham,Manchester City
258,426249,80,SavedShot,0.860999984741211,0.710999984741211,0.042367953807115555,Pablo Fornals,a,2335,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Declan Rice,Pass,2021-08-15,103.3199981689453,56.87999877929688,West Ham,Newcastle United,West Ham,Newcastle
364,426246,65,Goal,0.879000015258789,0.37099998474121093,0.38893893361091614,Michail Antonio,a,531,OpenPlay,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Said Benrahma,Pass,2021-08-15,105.48000183105468,29.67999877929688,West Ham,Newcastle United,West Ham,Newcastle
56,426234,39,Goal,0.9169999694824219,0.4640000152587891,0.10645917057991028,Jacob Murphy,h,6063,OpenPlay,2021,Head,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Matt Ritchie,Cross,2021-08-15,110.03999633789063,37.12000122070313,Newcastle United,West Ham,Newcastle,West Ham
534,426441,48,SavedShot,0.85,0.705999984741211,0.03247460350394249,Raheem Sterling,a,618,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Benjamin Mendy,Pass,2021-08-15,102.0,56.47999877929687,Manchester City,Tottenham,Manchester City,Tottenham
108,426241,56,BlockedShot,0.8140000152587891,0.66,0.011805915273725986,Miguel Almirón,h,7420,FromCorner,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Ciaran Clark,HeadPass,2021-08-15,97.68000183105468,52.800000000000004,Newcastle United,West Ham,Newcastle,West Ham
55,426233,34,MissedShots,0.7380000305175781,0.29100000381469726,0.015277615748345852,Jacob Murphy,h,6063,OpenPlay,2021,LeftFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,Allan Saint-Maximin,Pass,2021-08-15,88.56000366210938,23.280000305175783,Newcastle United,West Ham,Newcastle,West Ham
363,426243,62,SavedShot,0.885,0.5,0.7611688375473022,Michail Antonio,a,531,Penalty,2021,RightFoot,16384,Newcastle United,West Ham,2,4,2021-08-15 13:00:00,,Standard,2021-08-15,106.2,40.0,West Ham,Newcastle United,West Ham,Newcastle
127,426445,56,MissedShots,0.7380000305175781,0.34200000762939453,0.016059719026088715,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Fernandinho,Pass,2021-08-15,88.56000366210938,27.360000610351566,Manchester City,Tottenham,Manchester City,Tottenham
